8.771841401060102683e+00 7.945478659471704397e+00 7.188520003638792844e+00 6.331871248580707601e+00 6.370081139031770867e+00 7.138744929408647799e+00 7.862162123220591603e+00 8.260011208572636932e+00 8.848034102411242330e+00 9.317916502580475324e+00 9.037832110442987954e+00 9.117411283379061260e+00 9.037832110442987954e+00 9.261123768969371284e+00 8.491689265602332171e+00 7.684219333275248864e+00 7.416171224541345808e+00 7.676576400535755518e+00 7.443787190648391672e+00 7.292540636663563447e+00 7.353360749857839274e+00 8.395558878606227182e+00 9.380694762091852823e+00 1.068792161879651914e+01 1.384325538247044030e+01
8.554492612926855699e+00 7.933673717845335815e+00 6.610954086729774914e+00 5.911328349297740203e+00 6.052869792769309143e+00 6.996848935987606488e+00 8.001699925352349752e+00 8.301860459212331733e+00 8.904840519506947771e+00 8.967635501997378356e+00 9.261123768969357073e+00 8.683375963587188551e+00 8.683375963587174340e+00 7.851883697411468965e+00 7.143384268655343483e+00 6.542009401748338782e+00 6.130485160168957393e+00 6.546555902543336636e+00 6.964936151988925239e+00 7.149626755148637436e+00 7.467374090826307764e+00 8.301860459212331733e+00 9.317916502580473548e+00 9.037832110442987954e+00 9.209273887505982970e+00
7.995184811581929729e+00 7.235540217036889210e+00 5.876216364872311360e+00 5.143270609442019747e+00 5.421390246951389713e+00 6.356240765943273807e+00 7.416171224541354690e+00 8.335295590281072364e+00 8.346870738546746438e+00 9.117411283379061260e+00 9.076294840520079177e+00 8.014947724448482802e+00 7.629151778929180949e+00 6.799215439683929496e+00 5.561176086358322834e+00 4.791893179528106117e+00 4.654097447705417778e+00 5.347449485623956278e+00 6.294092949413950144e+00 6.876335854391954605e+00 7.310760550570508443e+00 7.684219333275257746e+00 8.571284569530007502e+00 8.821539696428647659e+00 8.230445971587418086e+00
7.436127809088215912e+00 6.371780805904908362e+00 5.210980026418945421e+00 4.705543028335353206e+00 5.022772326357603845e+00 5.869215653771965080e+00 7.034434084271827814e+00 8.071095022185925671e+00 8.624699676919858504e+00 8.725969238859891064e+00 9.730842029504366053e+00 8.133085443755526001e+00 6.928117923124744060e+00 5.478002956675927848e+00 4.169162922543208083e+00 3.290141277829474298e+00 3.068779607536892939e+00 3.923799597692407826e+00 5.472705408712677411e+00 6.533019115486098372e+00 7.257690773852117694e+00 8.049415419305773867e+00 8.042360612128225839e+00 8.291119526798924610e+00 7.736440004213627653e+00
7.035728663189524390e+00 6.116457254567287727e+00 5.024368471019516669e+00 4.667926609539479799e+00 4.759198674894085102e+00 5.087338036519303941e+00 6.056620016726362188e+00 7.141833807276115387e+00 8.049415419305779196e+00 8.141307896163855418e+00 8.124974857231864078e+00 7.483633631545956177e+00 6.285194903249711196e+00 4.660742705078019021e+00 3.242949913855103006e+00 2.363201402962364028e+00 2.135972889112029094e+00 2.932396332139517892e+00 4.639207403536683039e+00 5.858326602515118608e+00 6.743506040846442673e+00 7.480892725344532757e+00 7.585223376536490036e+00 7.691961524396752736e+00 7.462051319301016505e+00
7.170378445508180931e+00 6.352109371644306890e+00 5.442588088042215055e+00 4.992556522967041666e+00 4.543614115695921107e+00 4.380970777152199069e+00 5.022772326357599404e+00 5.925047468536615014e+00 6.702852005195312657e+00 7.443787190648391672e+00 7.316959734234279367e+00 6.861639425328291964e+00 5.895999089909376600e+00 4.518368983513281201e+00 3.080220010250614759e+00 2.175734358283226477e+00 1.944639234624083279e+00 2.606436683145024968e+00 3.966568522841314337e+00 4.942524606467527448e+00 5.659665551728636501e+00 6.340691499053676239e+00 6.787991325419156396e+00 7.137206471458251933e+00 7.342421932061061973e+00
7.680385618928725400e+00 7.162311316374270653e+00 6.338273005423311623e+00 5.528960655965938109e+00 4.490874886423252832e+00 3.884878596593469791e+00 3.954184249564983489e+00 4.489714865757335360e+00 5.472893798482995287e+00 6.319660121189062174e+00 6.514894103550619597e+00 6.489995425409480490e+00 6.258214820455199501e+00 5.291601714945407764e+00 3.906729273277299352e+00 2.847232038401001031e+00 2.407376805071517190e+00 2.761980561754366903e+00 3.516694439722769516e+00 3.954744980151400302e+00 4.405331729350137948e+00 5.039020399838724629e+00 5.631598412784642349e+00 6.630332498192550439e+00 7.541277083780830282e+00
8.240139045587884681e+00 8.093592861942969563e+00 7.464706764584684962e+00 6.048153126796041335e+00 4.490784178481011857e+00 3.374305078563482940e+00 2.918441128115237593e+00 3.262269490959033735e+00 4.190700497383691214e+00 5.256577010375971248e+00 6.091477924636471641e+00 6.598376474190915886e+00 7.180205343113713390e+00 6.648328527937781729e+00 5.492331858817183665e+00 4.204915664148343168e+00 3.334297641293092695e+00 3.123672414844109291e+00 3.179061744652656785e+00 3.039536222011538058e+00 3.100179262273399683e+00 3.912546314423565263e+00 5.086598353662553862e+00 6.583625450466493056e+00 7.581974630172732432e+00
9.209273887505963430e+00 8.967635501997405001e+00 8.434876004289511897e+00 6.033498755229158128e+00 4.106331118323546470e+00 2.603473453251215819e+00 2.014217418647085367e+00 2.334365331546163880e+00 3.301343614857866537e+00 4.528176859078135941e+00 5.686013597275722198e+00 6.729385898103998009e+00 7.622179275093786011e+00 7.922098001687170488e+00 7.214183273912651018e+00 5.814480542472265867e+00 4.522716636963221681e+00 3.511414630449949836e+00 2.790545752516819356e+00 2.222014564978399775e+00 2.253369528945720290e+00 3.270041262080758848e+00 4.993989295928654926e+00 6.993217531161072920e+00 8.014947724448473920e+00
8.821539696428647659e+00 9.037832110442977296e+00 7.581974630172729768e+00 5.504822993676186549e+00 3.200288943075146886e+00 1.676299264604512063e+00 1.234804346905451711e+00 1.737870913607596934e+00 2.898350745200823031e+00 4.322385201389013609e+00 5.694423718831009396e+00 6.925957940900618226e+00 8.230445971587405651e+00 9.261123768969371284e+00 8.571284569530009279e+00 6.920591977796188843e+00 5.208737797098415889e+00 3.515103462882352314e+00 2.319977517841111503e+00 1.677893384115371367e+00 1.826964442764901664e+00 3.053266316421644255e+00 5.153106646692564574e+00 7.333813132305499138e+00 8.904840519506942442e+00
