9.165872330453272099e+00 8.930269779466810220e+00 8.275413394619643981e+00 7.779068783444627044e+00 7.496458750916453972e+00 7.418365749539183263e+00 7.362335138110284838e+00 7.599249826357924675e+00 7.906388322982953909e+00 8.164704094466221918e+00 8.861420715669263259e+00 9.307948143618737902e+00 1.124381531772016274e+01 9.285458524931659241e+00 9.022145183841507432e+00 8.339573241149775384e+00 7.995740498510827798e+00 7.733254509324986259e+00 7.791544507634478478e+00 7.915187521664932113e+00 8.008561008645164847e+00 8.057141385642117015e+00 8.243823752903239210e+00 8.487449920296320727e+00 8.700884314127746322e+00
9.597225589670605572e+00 8.517112379649327991e+00 7.466484509039084116e+00 6.588080860572157249e+00 6.350520849538889401e+00 7.025222402626670970e+00 7.542075406910383251e+00 7.754874264515909665e+00 8.083001560878207314e+00 8.232396247913985832e+00 8.174894449917788464e+00 8.296042199929276606e+00 8.517112379649333320e+00 8.125600056432711327e+00 7.817307608067102009e+00 7.230009662710906504e+00 6.908860461875890202e+00 7.071282357477741698e+00 7.413569673847980823e+00 7.271440886288456085e+00 7.382847923788915523e+00 7.777307659931811834e+00 8.660864666295406522e+00 9.435210416490861007e+00 9.877168957340474620e+00
9.285458524931621938e+00 7.821080648824937143e+00 6.490536484118137217e+00 5.484385544523816769e+00 5.284223883037584280e+00 6.174018953422685918e+00 7.283607660683616203e+00 7.862209895179802288e+00 8.353277475931250251e+00 8.348674305862246570e+00 7.870376278861106023e+00 7.601864501755395409e+00 7.324134512062563829e+00 6.925479103832715921e+00 6.328914553990102831e+00 5.798385060198604890e+00 5.521864897095096758e+00 5.910369095207751222e+00 6.609017889095150089e+00 6.703606208643708264e+00 6.922956581934890607e+00 7.519971827743592740e+00 8.181786095696093497e+00 9.527055106393017780e+00 9.939905448486754835e+00
8.535645156986024773e+00 7.082689747151184712e+00 5.830801521665003762e+00 4.949522765607169639e+00 4.890734341141257602e+00 5.743836192621178505e+00 6.886740863578038052e+00 7.615112709980211392e+00 7.949391967320236674e+00 7.496458750916444203e+00 7.381941232222092530e+00 7.145683609659061020e+00 6.545166689982755415e+00 5.831070243389349095e+00 5.030451820619949999e+00 4.336625834102857624e+00 4.159359908206281098e+00 4.731112352224319473e+00 5.727461251248210594e+00 6.423010986524374744e+00 6.866556588493041069e+00 7.429054931351935842e+00 7.988178478642007363e+00 8.645579905698996370e+00 8.994419149804361524e+00
7.748138139151160786e+00 6.651104958037237225e+00 5.624357547976420513e+00 5.036747757270233272e+00 5.091389373671075802e+00 5.626594546315996759e+00 6.457161105210799334e+00 7.035774079607194587e+00 7.092644305899957757e+00 7.097684619423199948e+00 7.137811490008731496e+00 6.794392015670966067e+00 6.079141978903440879e+00 5.145837782667443072e+00 4.026201289987745291e+00 3.132218655828235665e+00 3.010924109780162006e+00 3.811257326396733092e+00 4.904776154244009589e+00 5.931939135400845053e+00 6.859725959647249738e+00 7.287461269035455658e+00 7.663947113196136307e+00 8.144831513016123736e+00 8.554772597016965463e+00
7.625927419780259342e+00 6.702445806134678108e+00 5.938179181795423034e+00 5.509356212594316737e+00 5.214752739572263707e+00 5.081140730485206980e+00 5.585063378633796205e+00 5.976627592780941356e+00 6.239877544950413579e+00 6.557310639308791878e+00 6.981078181286280326e+00 6.611998680679631590e+00 5.961718607111738066e+00 5.003711258212410584e+00 3.743858901575828124e+00 2.754176461192120673e+00 2.539630500461286911e+00 3.267773624058685655e+00 4.318273536491054720e+00 5.198673113016942793e+00 6.008879309917852574e+00 6.595059167388005683e+00 7.096560861294599398e+00 7.876575326800121957e+00 8.151382377376457100e+00
8.003399672876934545e+00 7.360584329374675328e+00 6.520100631413808578e+00 6.001410917518877675e+00 5.124734988428937932e+00 4.451301430348054033e+00 4.351705387679092318e+00 4.688205383679963312e+00 5.243139664703441838e+00 5.975941761328324553e+00 6.519034350545620526e+00 6.585217009496934892e+00 6.285753174216433870e+00 5.582666487064441796e+00 4.419639028187844154e+00 3.332909888385202191e+00 2.853407205369576705e+00 3.150759207431491404e+00 3.792441243288387387e+00 4.341317366866318750e+00 4.785028122108709425e+00 5.516092549253873933e+00 6.502021126788203986e+00 7.447981872519027213e+00 8.154685002715202913e+00
8.432216264356357627e+00 8.062791928196460844e+00 7.404091745711242289e+00 6.429759670964956264e+00 5.007666093005259889e+00 3.725996428177741127e+00 3.192316124535447663e+00 3.470689629108913099e+00 4.184803547510554722e+00 5.127825293228158721e+00 6.095145122230093193e+00 6.773787021840196765e+00 7.125310566914960120e+00 6.873080402620838747e+00 5.850049544177582383e+00 4.586314460207836952e+00 3.674819505967699129e+00 3.344074253648440909e+00 3.358245379206857173e+00 3.337824493556070138e+00 3.505479823813602902e+00 4.412901696736994950e+00 5.837488246045240636e+00 7.219568905743413367e+00 8.210178106355558114e+00
9.407491712367804126e+00 9.527055106393003570e+00 8.178330314380293231e+00 6.388311160545212530e+00 4.402838386063043785e+00 2.816946343763301996e+00 2.197080050717286959e+00 2.509187971556176677e+00 3.371821491335507126e+00 4.470279926636092860e+00 5.695145354073984478e+00 6.903963881906723721e+00 7.912975516347516169e+00 8.000835665711910849e+00 7.275974378161041756e+00 5.870657473894749678e+00 4.559517622302122319e+00 3.599759923537164674e+00 2.928832918255462658e+00 2.474318165736594022e+00 2.650653242842182955e+00 3.761280995096745183e+00 5.545738130285103651e+00 7.384665454363423365e+00 8.906425626727505929e+00
1.018125151254007399e+01 1.001002895543745019e+01 8.059959962299332759e+00 5.747154179658547690e+00 3.357108533332201716e+00 1.783350646388818017e+00 1.334759626705767310e+00 1.864020071045786375e+00 2.920400485261726242e+00 4.180913496445044508e+00 5.607449738801205896e+00 7.077774113984451887e+00 8.287704826242476841e+00 8.819576105505221975e+00 8.083001560878225078e+00 6.607038942592062369e+00 4.929863145679277636e+00 3.376058698431048555e+00 2.299463855292224856e+00 1.798044963522270834e+00 2.077524261194700461e+00 3.374723694415806996e+00 5.422532555523070563e+00 7.548030964496670769e+00 8.554772597016947699e+00
