1.364353268891336946e+01 1.364353268891336946e+01 8.838119846272860514e+00 1.364353268891336946e+01 8.838119846272860514e+00 7.382262369010009984e+00 7.722385740304106960e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 8.183296753533500834e+00 8.596460554251615704e+00 8.596460554251615704e+00 8.091407264981395286e+00 8.838119846272860514e+00 9.251158201331222131e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01
1.364353268891336946e+01 1.364353268891336946e+01 8.838119846272860514e+00 8.011807927400102614e+00 7.309173670157225189e+00 7.598604908664312596e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 9.251158201331222131e+00 8.838119846272860514e+00 7.244074929544956021e+00 7.131967956189416924e+00 7.264994503473167775e+00 7.941595634555491223e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01
1.364353268891336946e+01 7.878788104050612695e+00 6.895954358584594601e+00 6.327203750491131373e+00 6.169097300478632029e+00 7.052363239515306859e+00 7.637078617919965673e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 9.251158201331222131e+00 6.736027831329113980e+00 5.526701318801281460e+00 4.760567260712250892e+00 5.051124875600360831e+00 6.354306465095201695e+00 8.291977003408314673e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01
7.465580378632507674e+00 6.530449376994226007e+00 5.509650799683661226e+00 4.970157241327457065e+00 5.331737581891299094e+00 6.225917193697132923e+00 7.185390123013696062e+00 7.678207608093296166e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 8.424987414396429841e+00 7.821971420070176428e+00 6.036068491354480869e+00 4.332690087706647653e+00 3.154488028254369247e+00 2.681556717084349284e+00 3.234744468269151074e+00 5.053727060309816999e+00 8.183296753533500834e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 8.838119846272860514e+00
7.223864616752024403e+00 5.885944273333180377e+00 4.842867856657859349e+00 4.485857604664860609e+00 4.774116927950787570e+00 4.866396158375872361e+00 5.284595276497299210e+00 6.336101782672824534e+00 7.722385740304106960e+00 8.183296753533491952e+00 7.821971420070174652e+00 7.465580378632512115e+00 5.837416454864204240e+00 4.314906681961296897e+00 2.805380498388821309e+00 1.777794370011423819e+00 1.427103738397897281e+00 2.021279833480200683e+00 3.597720676406725548e+00 6.233416129436882613e+00 8.596460554251615704e+00 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01
7.082941749239701323e+00 5.816429501688097581e+00 5.084772902770930969e+00 4.566297780011173479e+00 4.237532663941062872e+00 3.576556705378970857e+00 3.448018060281706099e+00 4.125620601682588706e+00 5.582254277004954801e+00 6.589134995086480373e+00 6.331636165699835672e+00 5.685654413237039684e+00 4.881050238299014410e+00 3.691276923907157670e+00 2.440654654963897663e+00 1.483123957771574464e+00 1.056446765094127382e+00 1.481936034203015895e+00 2.602878091160871765e+00 4.266062500592687101e+00 5.883841419051099919e+00 7.878788104050611807e+00 1.364353268891336946e+01 8.011807927400099061e+00 7.941595634555491223e+00
8.091407264981395286e+00 7.067456459979858607e+00 6.095876694331663792e+00 5.221937279784975239e+00 3.824770632426202521e+00 2.591246242475437001e+00 2.102891016944199443e+00 2.507426614012489452e+00 3.603921232636786431e+00 4.696799415956756540e+00 4.995155172646626340e+00 5.188322995097981227e+00 5.108880428479452895e+00 4.295149235548578304e+00 3.284157242845879843e+00 2.226328583910272663e+00 1.513392940178245771e+00 1.493552031067720165e+00 1.998315006158926765e+00 2.703919434255994236e+00 3.595637940632621987e+00 4.994210387027717246e+00 6.203970264262052225e+00 6.969044001986132386e+00 7.528390001009960031e+00
9.251158201331222131e+00 8.838119846272860514e+00 7.562464324648757064e+00 5.964648013411828487e+00 3.578749439465858551e+00 1.967190025242513629e+00 1.344841172686863429e+00 1.725822254724591831e+00 2.767650105197346555e+00 3.953237135878285624e+00 4.679567350138360560e+00 5.323480394797876158e+00 6.107981840941353546e+00 6.092888427365267923e+00 5.355485333534820036e+00 3.838943992198005084e+00 2.584311552648574040e+00 1.882309291591407474e+00 1.606450535520294931e+00 1.623390726203268519e+00 2.284581832166814319e+00 3.584311166741941612e+00 5.297800650214598228e+00 7.223864616752019074e+00 8.091407264981395286e+00
1.364353268891336946e+01 1.364353268891336946e+01 8.838119846272860514e+00 6.454737721993735633e+00 3.495786298839801631e+00 1.627035890158040399e+00 9.957334906344113001e-01 1.487176749092433914e+00 2.659541775080928705e+00 3.985204575296457552e+00 5.079303510705019065e+00 6.297066646350459429e+00 8.011807927400100837e+00 9.251158201331222131e+00 7.821971420070173764e+00 5.843270760500296923e+00 3.991580677187639647e+00 2.423433549409668153e+00 1.433628113796957093e+00 1.205327161468880304e+00 1.704949269973581760e+00 3.124236899376380716e+00 5.178597502259489893e+00 7.496158392887933175e+00 8.596460554251615704e+00
1.364353268891336946e+01 1.364353268891336946e+01 1.364353268891336946e+01 6.114127853705659810e+00 3.135388907871778041e+00 1.370233781880833668e+00 8.163090886112799316e-01 1.432307914358361689e+00 2.850044860545203118e+00 4.365640780136694765e+00 5.847205815423272668e+00 7.185390123013693398e+00 8.183296753533500834e+00 9.251158201331222131e+00 8.838119846272860514e+00 7.286674936451327689e+00 4.909844227950350692e+00 2.776563686833620981e+00 1.454032800545260518e+00 1.064930434314535157e+00 1.584216185201587690e+00 3.074038840677074447e+00 5.441928793677946352e+00 8.838119846272860514e+00 1.364353268891336946e+01
