6.397061106311497936e-01 1.645194000000000045e+00 1.720401843329699432e+02 7.098646198640174987e+01
7.702018688047493900e-01 1.605512666666666810e+00 1.540639938054504512e+02 8.582745107132066664e+01
1.060354473047799395e+00 1.583507333333333378e+00 1.619250497989452242e+02 7.131737378502712943e+01
4.859898136414276260e-01 1.558166999999999858e+00 1.540183991170173101e+02 6.755627143006566371e+01
8.716686324310427558e-01 1.473971333333333300e+00 1.519513285353478409e+02 8.695836330372948453e+01
6.964860493489350990e-01 1.396865000000000023e+00 1.300654463666737399e+02 9.907605539969388531e+01
7.627130672398972910e-01 1.467424333333333442e+00 1.392355850890128011e+02 7.514389199152977028e+01
7.630278838767214911e-01 1.489334999999999853e+00 1.564910654808235222e+02 7.015542589595825973e+01
7.268737219157248575e-01 1.429569666666666627e+00 1.423725195939845776e+02 1.198256723023827988e+02
6.956048938508414547e-01 1.511786333333333232e+00 1.374231767653782583e+02 8.622368606873625652e+01
8.265853911835316925e-01 1.438321333333333341e+00 1.453640195380047828e+02 1.113031330237387806e+02
8.099124968906744604e-01 1.368588999999999833e+00 1.283131555597173303e+02 1.026576485240696286e+02
7.380695785490086758e-01 1.395699000000000245e+00 1.282445726507549750e+02 1.103715149247904037e+02
8.999269758785115592e-01 1.409799666666666562e+00 1.567330887796771322e+02 7.989021156376466593e+01
5.939643197324122603e-01 1.300735999999999892e+00 1.193258799279566063e+02 8.594187447200818042e+01
7.535465588347722843e-01 1.142946666666666777e+00 1.001622473160519320e+02 7.714906750612601627e+01
7.038218375233231683e-01 1.188207666666666773e+00 1.068350609767321373e+02 6.905361045197173553e+01
4.980012122547791131e-01 1.413262666666667000e+00 1.103727327802296543e+02 7.956901672083652954e+01
6.959581398436764932e-01 1.289526333333333552e+00 9.562566498805520609e+01 7.663283708765762015e+01
9.533271125309846772e-01 1.302162999999999959e+00 1.025627132082780975e+02 8.186376621502574835e+01
7.978084008924155590e-01 1.216063333333333274e+00 9.937658802244214939e+01 7.559521247695818147e+01
5.478457139959460598e-01 1.195596666666666641e+00 9.445113422370113199e+01 7.743825560759968596e+01
9.491193191372639948e-01 1.541201666666666581e+00 1.644587646727176775e+02 1.760218617133836005e+01
7.901216781819334622e-01 1.229422999999999933e+00 2.054227174558999423e+02 1.242598487477751945e+02
6.128632553764644664e-01 1.245929666666666824e+00 1.520707837124057846e+02 5.011731376051853459e+01
8.103156002399946045e-01 1.240589666666666702e+00 1.547037158552224980e+02 1.009061147281230149e+02
6.525487722664334855e-01 1.160142000000000007e+00 1.447623248692494258e+02 7.522018583320047469e+01
6.740411585294020513e-01 1.124916333333333185e+00 1.782413782592132065e+02 7.577031992174400443e+01
8.633344514907269618e-01 1.155076333333333372e+00 1.513973044225361377e+02 7.957238890979940038e+01
7.881110780044127129e-01 1.073159333333333354e+00 1.346831747540525441e+02 8.288738386683287729e+01
5.992444788945516798e-01 1.169311333333333147e+00 1.050365708133959970e+02 8.009048682804572650e+01
6.623760781934531217e-01 1.143366666666666864e+00 1.095099974065724240e+02 8.585457793219080713e+01
7.421104693707757383e-01 1.558963666666666414e+00 9.871895725444777270e+01 8.608154012970661029e+01
6.224296628993065683e-01 1.395637000000000016e+00 1.059462551105778658e+02 8.507487914632520187e+01
7.154297578577056838e-01 1.229670666666666579e+00 8.958337023379132802e+01 7.275701477121798177e+01
7.232773219330289605e-01 1.113871666666666593e+00 1.032078163469043659e+02 7.325588544371323962e+01
6.963965899705981677e-01 1.224305333333333357e+00 8.729241476963582613e+01 7.126359611359782775e+01
6.834907436529131797e-01 1.342491333333333259e+00 9.024547706608365161e+01 6.820245969719880463e+01
6.915500120175261944e-01 1.425323666666666655e+00 9.988424703982283859e+01 7.001713261762853335e+01
7.075191040199043657e-01 1.483812333333333511e+00 1.060723012428990160e+02 7.209731795620558614e+01
6.156880414800784962e-01 1.408517999999999937e+00 9.681561808398592461e+01 7.816617865523203079e+01
4.086906317790971466e-01 1.191829666666666787e+00 9.732433692666816683e+01 8.415096847417214576e+01
8.188415125394491456e-01 1.288561999999999985e+00 8.752142162177747764e+01 7.516861323845239440e+01
7.906583401641400499e-01 1.257784999999999931e+00 8.869289746222104043e+01 7.608838343279849425e+01
7.272367680083098307e-01 1.464718333333333122e+00 8.127135939560830025e+01 6.981379038163129280e+01
5.018839795264972148e-01 1.407926000000000011e+00 9.399674154475084720e+01 6.603952545465375579e+01
8.496344628540302146e-01 1.354700666666666775e+00 8.961747780328744284e+01 7.397390431492384266e+01
4.777943963618011547e-01 1.428730999999999973e+00 1.072337901444664539e+02 8.081168789463710311e+01
4.908017134717531649e-01 1.325783666666666694e+00 9.599976866948495058e+01 6.463776600853762488e+01
6.376657839484318746e-01 1.397016333333333193e+00 1.001364730959661387e+02 7.597599697790633400e+01
7.800920884119595389e-01 1.357401000000000080e+00 9.616803615314650244e+01 8.024699277361027328e+01
8.361196673905306742e-01 1.235805000000000042e+00 9.701776751997797987e+01 7.992301550200491533e+01
7.936173393357851547e-01 1.419347666666666896e+00 7.346760046050056303e+01 6.474997247870523154e+01
5.907368134106412150e-01 1.410892999999999953e+00 7.614029546394422709e+01 6.738601252754854443e+01
7.073374052833049097e-01 1.590821000000000041e+00 9.464487523485892950e+01 7.929183880977720378e+01
5.418459025097099868e-01 1.536710666666666780e+00 1.091371283428488823e+02 6.942481611526406482e+01
6.343736164461755145e-01 1.422997999999999763e+00 1.029627413853766171e+02 7.020997236825576238e+01
6.598770422410323855e-01 1.388714666666666320e+00 1.066526082478068105e+02 6.766738505364352818e+01
7.899497760402963698e-01 2.220449333333333275e+00 -1.012332632578819869e+01 -8.461085520611639765e+01
4.463953789605856759e-01 1.491311999999999971e+00 9.985940617519440821e+01 8.939973483393592346e+01
8.513471095575994019e-01 1.511378333333333046e+00 9.967641367877057235e+01 7.386846686009501184e+01
6.577935362627984617e-01 1.474375333333333371e+00 1.059422194649433067e+02 8.534174284216429385e+01
8.229692279310995007e-01 1.330822999999999867e+00 8.679758701896690809e+01 7.154615853495104716e+01
7.632219934524570037e-01 1.235412666666666714e+00 9.497028630538689242e+01 7.601445793749766722e+01
6.605483524358644054e-01 1.253877333333333510e+00 8.959395650173988201e+01 7.204936015083023904e+01
7.167143441522403347e-01 1.203373666666666786e+00 1.045996996095109353e+02 7.518266459511475830e+01
8.153844416640034787e-01 1.120383666666666889e+00 1.042496918270465187e+02 7.604669586890034338e+01
7.495173205622635004e-01 1.115814000000000084e+00 1.100131923054055818e+02 7.748815403360623577e+01
5.340468522110118910e-01 1.252556000000000003e+00 1.097299991600307862e+02 9.346604735204807923e+01
5.536548884431052864e-01 1.284580999999999973e+00 9.744619995478474550e+01 9.079947908809741364e+01
7.838402037080793860e-01 1.469231666666666491e+00 1.148273742418351731e+02 8.903402835580243391e+01
6.397013663519963700e-01 1.429233999999999893e+00 1.142068789623097018e+02 7.814686750314838548e+01
8.086432102282697931e-01 1.447797000000000223e+00 9.804308406570473267e+01 7.486494784584022000e+01
6.250788702112066719e-01 1.440468666666666619e+00 1.071705654274230142e+02 9.059491595270927178e+01
8.466282697715014072e-01 1.523400333333333245e+00 1.073189581729504027e+02 4.987594764958251403e+01
6.989139524258404235e-01 1.498405333333333367e+00 1.050241000861627754e+02 6.391509514545590775e+01
6.103075872128765900e-01 1.449442666666666879e+00 1.133800070457603510e+02 7.018303825743902280e+01
5.747098207564853567e-01 1.459512333333333522e+00 8.862406377601286067e+01 7.876726961733747601e+01
6.981916309168292312e-01 1.493766333333333307e+00 1.006390369084899135e+02 8.340395830558662738e+01
7.899497760402963698e-01 2.220449333333333275e+00 -1.012332632578819869e+01 -8.461085520611639765e+01
7.794139128238094516e-01 1.413592000000000182e+00 1.101512525874534987e+02 8.806304321209498198e+01
5.942822724512138999e-01 1.294624666666666757e+00 1.032210054376208888e+02 6.645583027600598314e+01
8.625587296080168276e-01 1.317731666666666746e+00 1.113225052547568197e+02 7.665672688048239536e+01
6.208662294446616325e-01 1.285498333333333187e+00 1.005728623738136776e+02 8.032476627287651638e+01
6.749015084816120114e-01 1.260776666666666657e+00 9.745049375084037990e+01 7.421606471153897644e+01
7.004566662912865560e-01 1.206398999999999999e+00 1.066500182686078375e+02 7.238361370948629769e+01
8.104040010187790744e-01 1.450747333333333389e+00 1.035326507569716057e+02 7.221142894319623906e+01
8.106262844641680676e-01 1.378170666666666655e+00 1.065539742160340353e+02 7.854810599839065333e+01
7.886765948338392285e-01 1.342870333333333166e+00 9.745353771971990398e+01 8.017165687494897952e+01
7.947152895135454198e-01 1.235936333333333303e+00 9.787944438593302721e+01 6.561304764722949301e+01
6.516604513484081096e-01 1.268521000000000010e+00 8.501410034594543674e+01 7.812481374629744835e+01
6.634369229926668776e-01 1.105652999999999997e+00 9.522520670154943900e+01 8.104582587547434969e+01
7.357619749124704178e-01 1.062492333333333372e+00 8.633454547607881580e+01 7.590118253085532274e+01
7.145528964612299916e-01 1.188223333333333187e+00 9.141507889757272665e+01 7.332874980792919928e+01
8.035211357138225541e-01 3.126384333333333654e+00 -7.312740603967039021e+01 -1.503101594600813371e+02
6.305683129686264765e-01 2.037229333333333336e+00 1.342228975178648298e+01 -4.487193650168170933e+01
8.964771560190228916e-01 1.848481666666666579e+00 6.678902611150900270e+01 1.221342740490575984e+01
5.757334673372181966e-01 1.761825333333333354e+00 6.541691164310606155e+01 3.299555694660889316e+01
6.858260550596281258e-01 1.714542666666666548e+00 1.252162224224975660e+02 3.858564305996100074e+01
7.002390120425175946e-01 1.671648333333333403e+00 8.163161626695199402e+01 5.234511056927982509e+01
9.346904444716086502e-01 1.685675333333333192e+00 7.207680925978037578e+01 3.893461150462184150e+01
7.311849073258177567e-01 1.671660333333333526e+00 8.693985723069479832e+01 5.838468178021341259e+01
6.271998002765624136e-01 1.711372000000000115e+00 9.667427265854450980e+01 3.771351979373114460e+01
7.872613547319010641e-01 1.658588666666666711e+00 7.712839332698257522e+01 3.981635510469893546e+01
7.896731779192808220e-01 1.714216666666666500e+00 8.870725532251026380e+01 3.996141958704135533e+01
8.268864726043015922e-01 1.605760333333333456e+00 1.111896577353278701e+02 6.798093371434194410e+01
8.517842178594350333e-01 1.621059666666666788e+00 9.617909355221132728e+01 3.067902775396044035e+01
8.325347621134090437e-01 1.581544000000000061e+00 8.390045248317657922e+01 5.861033881070396490e+01
8.479041780149438878e-01 1.617709999999999981e+00 1.130948677495679817e+02 5.916224283960556818e+01
7.040139607409666711e-01 1.640991666666666626e+00 6.869426822146151324e+01 6.237105826580635437e+01
9.328841566858059320e-01 2.628207000000000182e+00 -3.776185091279588590e+01 -7.395888676320979016e+01
6.894398758855075915e-01 1.731590333333333342e+00 1.062569474361808943e+02 5.273891377013322312e+01
8.857318953693849028e-01 1.528054333333333403e+00 1.038572569126166059e+02 8.293997155397330800e+01
6.338508436315816175e-01 1.431082666666666725e+00 1.044920065170311432e+02 8.151003567430703356e+01
4.414550719230178610e-01 1.481296333333333548e+00 9.006956022476748558e+01 8.182191960990162727e+01
7.451470313524326539e-01 1.378459999999999797e+00 1.093144641912312522e+02 8.236081408295419237e+01
7.368090740928112670e-01 1.425821000000000005e+00 1.284342578104143513e+02 7.886715250133545396e+01
5.134642920636791619e-01 1.379209999999999825e+00 9.870593663375584015e+01 6.741131762522766735e+01
6.004417730740280179e-01 1.353939999999999921e+00 1.050975804818817778e+02 7.140896369074516770e+01
4.854536830298246119e-01 1.406863333333333133e+00 8.619655749469430361e+01 8.232341279112714005e+01
6.021819850499476878e-01 1.477419000000000038e+00 9.487092519865775841e+01 6.166042646859887100e+01
6.259681721202873250e-01 1.431955333333333469e+00 1.061879544984123243e+02 7.679198383134277606e+01
7.635084011497612622e-01 1.300693333333333257e+00 1.055474319600927942e+02 9.414359454868849753e+01
7.066645428784437133e-01 1.330837666666666808e+00 9.537860188380389559e+01 8.823134827990787699e+01
3.749682138797544861e-01 1.304291000000000089e+00 1.289303041245392478e+02 7.318291022347594321e+01
6.038921539235712066e-01 1.543628333333333158e+00 1.010530038377187623e+02 6.554621093092617912e+01
4.895717533155563017e-01 1.533597000000000099e+00 9.003410577491484901e+01 6.475888068998079916e+01
5.818635708048744970e-01 1.501736333333333562e+00 8.375806328193384331e+01 7.133241204966532223e+01
5.508443531146894889e-01 1.513048999999999866e+00 1.085228301266552080e+02 6.867598416481962431e+01
4.780530158046834011e-01 1.414545333333333099e+00 1.023372325274934553e+02 6.980940326327191769e+01
5.689409728525818277e-01 1.413065333333333173e+00 9.046474560612553262e+01 6.239006267344218770e+01
7.084297513651653944e-01 1.142202000000000162e+00 1.041949052946204404e+02 6.536674822883558988e+01
7.884579697006062204e-01 1.284042000000000128e+00 8.766782502156841872e+01 7.268755442275369205e+01
7.223056273459935728e-01 1.126855333333333320e+00 1.012205873735378390e+02 7.461016884668011073e+01
9.025214858501782178e-01 1.218242999999999965e+00 1.225412651125940044e+02 7.601326504848482557e+01
8.061772021643767161e-01 1.122371000000000008e+00 8.318764880295046282e+01 6.958529425697241777e+01
7.330007509643017283e-01 1.197520666666666678e+00 7.860197690679081006e+01 5.705898804337765284e+01
8.667077625755083004e-01 1.250623999999999958e+00 1.040608745997791402e+02 6.825392721394419482e+01
5.958064841116090804e-01 1.240797666666666688e+00 6.984060644797381201e+01 5.510110502226700646e+01
5.978581423965155794e-01 1.317203333333333282e+00 1.029550312230599047e+02 5.903522624877538050e+01
5.768872757685126196e-01 2.255693666666666708e+00 2.455318899692516510e+01 -5.696920462622294679e+01
7.045502943236003901e-01 1.739391666666666447e+00 9.101345772652416599e+01 6.187743116859172687e+01
8.739127249523401808e-01 1.540907666666666564e+00 9.956360918919121161e+01 7.500840526588284263e+01
9.158950596847177383e-01 1.377929666666666719e+00 1.047091598052681150e+02 8.007299171020275708e+01
8.151597692811298757e-01 1.509160333333333215e+00 9.697726639535630966e+01 7.698543944700773523e+01
7.985673433325451986e-01 1.509509666666666527e+00 1.050907801553806422e+02 6.902976981575545778e+01
4.940881495131558832e-01 1.494239999999999791e+00 1.044353216964969420e+02 6.707054926748529056e+01
7.940237271657343276e-01 1.407483333333333420e+00 1.038690288033941727e+02 7.037579265544580664e+01
3.817915731198842089e-01 1.270885333333333200e+00 9.840564890043611967e+01 8.003202942798071717e+01
5.555953481855757659e-01 1.092361999999999833e+00 8.576371457599348958e+01 7.644643171261702719e+01
8.301956324370303175e-01 1.311208333333333309e+00 1.021717395238572834e+02 7.924461457389470809e+01
7.016072094583623020e-01 1.316663333333333297e+00 1.098807490401695475e+02 8.269109502896378672e+01
7.562176413902098604e-01 1.327150666666666590e+00 8.960663139015250067e+01 7.488344529839082497e+01
7.110988307049517232e-01 1.343749666666666842e+00 9.972841006770805450e+01 8.065020344600068825e+01
6.927856551042411715e-01 1.184483666666666712e+00 1.017661258228869059e+02 6.444961824729062982e+01
4.725345082216578230e-01 1.146240333333333306e+00 9.861121043820295995e+01 7.053433972369322191e+01
5.957607444643011618e-01 1.189917333333333493e+00 1.076372633113156496e+02 7.665681969771273430e+01
6.726229827063465727e-01 1.280745999999999940e+00 9.770076297398337317e+01 7.203821791829790300e+01
7.134606818676504369e-01 1.294527000000000205e+00 9.751658825874011427e+01 7.158911992692385695e+01
7.121045683843850727e-01 1.208707666666666514e+00 9.097815678012430851e+01 6.867488991771200801e+01
6.855299529658116509e-01 1.146351333333333278e+00 8.597545574137829760e+01 7.664823027445858372e+01
4.764338357365019427e-01 1.064878333333333371e+00 9.534924929277158867e+01 6.216039432202899206e+01
6.864799755353909738e-01 1.052168999999999910e+00 1.100084653315752234e+02 7.723145101090823061e+01
6.829235286945618544e-01 1.007759999999999989e+00 9.917654890003203150e+01 7.538081956440052522e+01
9.174273810750990243e-01 1.029588999999999865e+00 9.473438159272032522e+01 7.062953087862257462e+01
5.962651981342232954e-01 1.119891333333333128e+00 1.001558950107743442e+02 7.284792752351027900e+01
6.721890674064117110e-01 1.621434000000000042e+00 1.032460099513926508e+02 3.678015157094874610e+01
7.005711387978392768e-01 1.474283000000000010e+00 1.110371560155089412e+02 9.597905037722796351e+01
6.553448861173196693e-01 1.412978000000000067e+00 1.190472469649270550e+02 7.328514774818307842e+01
7.865229891019535069e-01 1.171559000000000017e+00 9.586344910399995456e+01 7.424105145226187119e+01
5.154155589959155126e-01 1.214994000000000129e+00 9.982799734888067178e+01 7.858390383173423288e+01
5.221674083453143878e-01 1.281109333333333211e+00 1.001940705029461753e+02 7.410719480633201783e+01
7.177158925873974304e-01 1.210756666666666703e+00 8.105355622398192850e+01 7.334934871574249371e+01
6.725464386410919815e-01 1.232969666666666742e+00 1.178685693071398646e+02 7.886941292559055228e+01
7.918197906308153122e-01 1.291462666666666648e+00 1.138573324102953848e+02 7.316320225841147362e+01
7.344762598995607794e-01 1.317611000000000088e+00 1.173312647252870704e+02 7.140432722913740804e+01
6.494539217769408346e-01 1.272889333333333317e+00 1.023247932032418817e+02 7.383314390595572263e+01
6.371830691726237950e-01 1.272526333333333426e+00 9.653747000478071527e+01 7.048261516564808460e+01
6.653070979901067883e-01 1.810790000000000122e+00 8.245244720628167556e+01 -4.809139057605416490e+00
6.851849123424336163e-01 1.639329000000000036e+00 9.121529105499644174e+01 6.548835939589875466e+01
6.379643329259974127e-01 1.507136333333333411e+00 7.685506756928842265e+01 6.430769410991503321e+01
6.919821898976128427e-01 1.598411333333333184e+00 1.006269013718970484e+02 6.521443793023831859e+01
9.214034348610203873e-01 1.360268000000000255e+00 8.319653518354115818e+01 7.810864042391369821e+01
7.961884227917424006e-01 1.407532333333333385e+00 1.187340301402834370e+02 8.212688128127908271e+01
8.426552919236964811e-01 1.482799999999999896e+00 9.751725157884331452e+01 7.145608936358621577e+01
5.453952022849876125e-01 1.466432666666666718e+00 1.073166772075685458e+02 6.291793058471961331e+01
7.134823223596127306e-01 1.508600999999999859e+00 1.022468161767493768e+02 7.753181471745205044e+01
6.698702008892853943e-01 1.505224333333333275e+00 9.239346184710004195e+01 7.261851109756658218e+01
5.624713679037173231e-01 1.574631333333333272e+00 1.022201316187707363e+02 6.533220107507736429e+01
5.612092986724928068e-01 1.369723333333333626e+00 8.659859905561930304e+01 6.902934949943670517e+01
4.857842495888826662e-01 1.531054666666666675e+00 8.636978698808150057e+01 6.735833450693243662e+01
6.052314192137716597e-01 1.423602999999999952e+00 9.895448860642599698e+01 6.868459187160163992e+01
4.698415663178619472e-01 1.456282333333333234e+00 1.037310929522183471e+02 6.731414833706033107e+01
5.241132551183572685e-01 1.384630333333333185e+00 1.044638282068491719e+02 6.780614987233570901e+01
5.318696123069671655e-01 1.419408333333333161e+00 9.316176661588664842e+01 6.936802858039956732e+01
7.151402096711825251e-01 1.344518000000000102e+00 9.713470342065835439e+01 7.587492970482959720e+01
6.100440195802220300e-01 2.630974000000000146e+00 -9.475856935812699078e+01 -1.332134496567801989e+02
5.236074563533492654e-01 1.865872999999999893e+00 5.441313097502018792e+01 -5.427077606025444112e+01
8.635225179188757982e-01 1.663672666666666577e+00 1.103928981651580443e+02 5.002979661695575686e+01
5.420033404422971435e-01 1.563145000000000229e+00 1.036295237086464738e+02 6.837163200775884775e+01
5.168038943607294877e-01 1.478831666666666544e+00 1.060046376165599185e+02 8.020199646123836601e+01
5.602088315000525176e-01 1.437515666666666858e+00 7.250609505915819852e+01 6.531816238736460889e+01
5.235396116284987134e-01 1.382732000000000072e+00 8.390619333022947046e+01 7.068023953439761442e+01
8.475783797829625765e-01 1.263236000000000026e+00 7.997143242841610800e+01 7.291653990571521149e+01
7.822953892099649975e-01 1.319759666666666664e+00 9.171562361403157126e+01 7.550670703053371824e+01
7.676512150681998881e-01 1.279422999999999977e+00 8.451325926440088665e+01 7.428032903768985307e+01
6.838220070801649397e-01 1.212150000000000061e+00 8.884848920557558927e+01 6.746243020456076067e+01
5.503913452379142202e-01 1.257438666666666593e+00 8.519855669280892130e+01 6.999305005632965049e+01
5.812196059571411721e-01 1.290126666666666644e+00 9.875643180723017167e+01 6.294062971257751826e+01
6.529933719313733009e-01 1.246227666666666734e+00 9.178142568660491918e+01 7.068804211998039477e+01
9.802234249240954211e-01 1.256296999999999775e+00 9.489561169958906817e+01 7.156471094274056099e+01
5.752270784620732158e-01 1.279679666666666549e+00 9.625878583085965090e+01 6.551358304632458385e+01
9.357780341019804604e-01 2.676593666666666760e+00 -8.884213202267480369e+01 -1.353044118480303837e+02
6.108180615128752100e-01 1.812024666666666617e+00 6.284131562893473699e+01 1.590087645224646629e+01
7.906385148703359844e-01 1.667256666666666609e+00 1.038579492659105341e+02 4.062051070022701538e+01
7.703460299689806057e-01 1.365090999999999832e+00 9.778213554374846694e+01 6.332174039106910612e+01
8.300328970990225042e-01 1.398641999999999941e+00 8.282626634546460309e+01 6.986786891920705500e+01
7.246589017107162300e-01 1.206385666666666578e+00 1.294303880066508441e+02 6.163574538138216496e+01
6.891454210880676445e-01 1.124776666666666758e+00 1.082576402836666034e+02 7.002154554686904930e+01
4.494703974264781521e-01 1.107126999999999972e+00 1.020478790034112109e+02 7.926670863063121431e+01
8.260891576630832178e-01 1.277927333333333415e+00 9.709853041367051674e+01 7.382523086705758431e+01
5.286453173951255469e-01 1.189848000000000017e+00 9.565629065386545449e+01 6.859314756347919229e+01
5.054436988165330602e-01 1.251575666666666642e+00 1.033049542806064380e+02 6.454480732228572037e+01
5.497513984867283821e-01 1.251790333333333338e+00 7.678914653611369090e+01 6.262409240125641929e+01
6.112908421750334886e-01 1.152571333333333392e+00 1.062135384316143529e+02 7.711656324421360864e+01
6.799565261863909083e-01 1.152215333333333369e+00 1.258467500996352726e+02 7.752365627127899472e+01
4.436739279339487751e-01 1.216929333333333085e+00 9.990016538716616878e+01 6.994076082522875026e+01
8.486090196683697684e-01 1.143095666666666732e+00 1.122067348287284005e+02 6.328749513645880143e+01
5.347433448895114738e-01 1.197840000000000016e+00 1.318692195071342042e+02 8.147810076462303641e+01
5.424400694645936660e-01 1.247134000000000187e+00 1.003975270993643676e+02 7.611790526304849891e+01
7.324193513260747190e-01 1.276077000000000128e+00 9.020476230259254180e+01 7.522718038269938745e+01
4.177206340986773236e-01 1.296970333333333336e+00 9.857148002764614603e+01 7.589901277580990779e+01
3.696297337812578521e-01 1.253519000000000050e+00 1.043314270554623135e+02 7.551523536029097272e+01
7.300422562559605311e-01 1.212342333333333189e+00 1.161103539640223801e+02 8.320245622304162225e+01
3.868810046258879809e-01 1.289959000000000300e+00 9.172642155881422354e+01 7.742143672895886652e+01
8.553893000676519032e-01 3.456872666666666927e+00 -4.929365344291950635e+01 -1.086418694255874442e+02
9.993141748013353309e-01 1.630139333333333385e+00 9.857040326573135758e+01 7.021998147319234818e+01
5.865784143389513039e-01 1.612806666666666722e+00 1.186564208241879470e+02 5.816358672218466097e+01
8.354261275324738056e-01 1.553754666666666617e+00 8.978173752134833308e+01 6.860927304260013671e+01
6.527109049144476094e-01 1.522071333333333554e+00 9.558646388599348143e+01 5.326140306845560701e+01
8.604720226787976323e-01 1.541833666666666547e+00 8.633146147021530226e+01 5.792576839344822304e+01
9.591526412430043669e-01 1.442184333333333290e+00 1.138892960185556547e+02 5.724699774078739978e+01
5.598489139877085297e-01 1.170246666666666657e+00 1.340570991434570089e+02 7.832335581340490194e+01
8.325967594181888920e-01 1.268091999999999997e+00 1.022678292875148287e+02 6.343019196919340885e+01
7.340218202314743312e-01 1.282562333333333138e+00 8.369378888668325089e+01 7.487169066527170003e+01
9.381811809862872220e-01 1.138196666666666523e+00 9.880085808458781571e+01 7.848917091696604587e+01
6.367503846767459397e-01 1.235970000000000013e+00 1.023492516096567613e+02 7.354912938823576951e+01
7.219498726238242625e-01 1.108160666666666794e+00 1.192231528214920502e+02 7.410486576527804914e+01
7.657392577739213779e-01 1.145743999999999874e+00 1.043175682895067382e+02 8.144330283122721426e+01
7.970687909614944111e-01 1.136162333333333274e+00 1.075070480265425914e+02 8.441378850146797674e+01
7.672392452746225056e-01 1.176938000000000040e+00 1.007448619713851770e+02 7.246139015967786179e+01
9.268022321260990237e-01 1.187427333333333390e+00 9.390201585741451140e+01 5.972441474852870869e+01
6.667009929749501129e-01 1.222932666666666668e+00 8.867180912312312557e+01 6.691307327565924368e+01
8.351229206018112583e-01 1.270381999999999900e+00 9.411853751906733123e+01 7.035410801050242924e+01
6.977557721493122811e-01 1.173437999999999981e+00 9.447981362006206041e+01 7.784998229057765684e+01
8.741047973702635865e-01 1.123727333333333300e+00 9.085711046024448478e+01 5.436843366620762907e+01
9.318990996601002053e-01 1.187262999999999957e+00 1.216672484954829372e+02 5.993518247522146680e+01
7.050589036672351151e-01 1.129720999999999975e+00 1.140941515422723853e+02 8.026196445462419149e+01
8.445976666156204127e-01 1.194876000000000049e+00 1.220069963038501015e+02 7.600805060380858436e+01
8.309817728039028406e-01 1.074481333333333399e+00 9.802170828915744494e+01 5.220130383661111750e+01
8.851308188285287315e-01 1.166496666666666737e+00 7.649031983153038539e+01 6.134111011378709577e+01
7.532578321196199411e-01 1.098642333333333276e+00 8.364237623797548338e+01 5.054853699447535575e+01
7.200180055450400296e-01 1.195670000000000011e+00 1.054412880267805122e+02 5.987406423124632227e+01
8.436069212487480318e-01 2.791017000000000081e+00 -9.207878709320939947e+01 -1.554387839829173572e+02
5.036011227489678443e-01 1.964062333333333354e+00 -1.885729480785930789e+01 -8.827364233684507155e+01
9.481724075998254619e-01 1.913729333333333393e+00 -6.190904553588701731e+00 -1.125763242672272497e+02
7.993924645100174420e-01 1.765231333333333374e+00 -1.170703886515874181e+01 -4.620038809766177224e+01
7.904082664411904435e-01 1.732830333333333472e+00 -1.748337121226972002e+01 -4.674838480395298035e+01
8.648080634122280452e-01 1.662438333333333462e+00 4.029988112708569759e+01 -3.785717868087100868e+00
8.153524106869292076e-01 1.693972333333333191e+00 1.359950008077785810e+01 -2.458672975048732212e+01
6.543395136697618408e-01 1.769481666666666619e+00 9.715393095200871798e+00 -1.653650758171009016e+01
6.131000852373239551e-01 1.725061000000000178e+00 1.166552172290152711e+01 -2.189293805856489783e+01
5.956388534764405218e-01 1.708323666666666796e+00 3.594492146484429895e+01 -6.947876768362686306e-01
