0.000000000000000000e+00 6.101896666666666302e-01 7.958556844427154431e+01
2.839472085809066071e-01 6.124953333333333916e-01 7.989052367388785569e+01
2.640946332337877900e-01 6.277136666666667253e-01 6.883269439459620287e+01
2.481283405054730828e-01 6.170346666666666202e-01 7.264737808727713286e+01
2.577347472518985438e-01 6.103009999999999824e-01 8.017976623746567100e+01
2.763981636482253368e-01 6.215973333333333350e-01 7.416895435352324739e+01
1.943076706731992342e-01 6.316923333333333002e-01 7.870657047428180420e+01
2.055892539723049028e-01 6.245506666666665874e-01 7.791131689054391529e+01
2.156049878017667343e-01 6.510226666666666384e-01 7.421294586262786197e+01
2.864671997448690055e-01 6.324743333333333606e-01 7.302829679458103840e+01
4.678399852185930463e-01 6.364146666666665730e-01 7.842206894953017127e+01
3.713298324241012249e-01 6.196126666666667004e-01 7.551777173525135822e+01
1.194568389279855314e-01 6.289036666666666386e-01 8.448243774840537412e+01
1.697033552310225901e-01 6.217850000000000321e-01 7.819412800566792043e+01
2.393101597522902246e-01 5.995556666666667089e-01 7.607777784534115995e+01
2.737412017697251065e-01 6.426563333333333849e-01 7.786715366654507875e+01
3.356738716615015883e-01 6.412896666666666468e-01 7.205864288142726082e+01
2.980823458688331429e-01 6.491033333333333655e-01 7.556264748775853946e+01
1.904563327449803611e-01 6.365106666666666690e-01 7.597379490213006648e+01
2.966620595833282525e-01 6.080050000000000177e-01 7.531327783416996624e+01
2.875841102015972428e-01 6.214703333333333468e-01 7.455391708251590899e+01
3.627777737784753653e-01 6.384373333333334122e-01 7.232172103752151315e+01
2.161382601875219134e-01 6.580009999999999470e-01 7.495593014210619742e+01
1.842952358774125055e-01 6.442526666666665847e-01 7.462925076939528424e+01
2.758495210877360271e-01 6.644529999999999603e-01 7.705895025754762173e+01
2.112422795380802798e-01 6.599693333333332967e-01 8.968172587945393559e+01
1.415899611146370640e-01 6.339393333333332992e-01 7.864008498205772923e+01
1.516544442796773917e-01 6.472843333333333504e-01 7.625869216181196464e+01
3.119725788418307166e-01 6.566793333333333926e-01 7.896110830723137042e+01
4.149229935566356997e-01 6.213220000000000409e-01 8.155309158362561561e+01
3.759001418326119448e-01 6.308933333333333060e-01 7.892139926415899254e+01
2.111965122520835236e-01 6.192793333333334038e-01 8.441276033704048132e+01
2.009255190420902171e-01 6.346733333333333116e-01 8.496675184319917662e+01
1.779444519034583949e-01 6.064696666666666847e-01 7.347564899410973283e+01
1.292403914081559357e-01 6.455790000000000139e-01 8.202765679835871993e+01
1.265501575410583057e-01 6.280600000000000627e-01 8.650552461695852458e+01
2.289793786285374555e-01 6.183890000000000775e-01 7.928694890655158645e+01
2.469900753892305678e-01 6.647910000000000208e-01 8.964208279197740126e+01
3.624902027666097037e-01 6.066120000000000401e-01 8.038390600704838107e+01
3.442257829814934778e-01 6.714356666666666529e-01 7.928524885885215667e+01
3.109694973728667211e-01 6.720823333333333371e-01 7.691969231834320908e+01
4.241251337176329406e-01 6.490753333333333375e-01 7.677535890774750271e+01
3.493411001757452117e-01 6.523970000000000047e-01 9.489669743673704261e+01
3.895422391199133139e-01 6.667786666666666306e-01 9.686157570554240692e+01
1.981092895878433791e-01 6.469880000000000075e-01 8.120756394383292331e+01
4.023407591010386697e-01 6.793993333333334661e-01 7.921420853575173737e+01
3.685877641700669449e-01 6.295639999999999015e-01 8.346701862859683274e+01
2.962276113760424212e-01 6.589283333333333381e-01 7.906849587439054972e+01
4.598631992079576514e-01 6.928353333333333586e-01 8.925799024352588162e+01
3.836814169585664458e-01 6.610266666666666513e-01 9.399603104794263686e+01
2.612023483542552649e-01 6.495426666666667126e-01 7.906620250198795929e+01
4.763053888263283908e-01 6.469676666666667186e-01 8.668962201458811023e+01
4.802613343555776626e-01 6.410573333333333679e-01 8.156342013571016025e+01
3.465471437728366855e-01 6.325910000000000144e-01 7.276775363983281864e+01
4.596606108805832980e-01 6.495476666666667453e-01 7.867644306285116329e+01
3.189050644496989606e-01 6.433126666666666438e-01 8.255901275977670650e+01
3.158082940563433083e-01 6.531513333333333060e-01 8.011003798013879873e+01
3.300030507695682069e-01 6.270639999999999548e-01 7.513204779925911225e+01
3.878848708156411029e-01 6.110200000000000076e-01 8.034721475641646293e+01
3.809977605760956898e-01 6.186453333333333804e-01 8.777320402300681224e+01
2.286277567755548301e-01 6.411306666666666265e-01 8.397453311588000702e+01
2.387994750126835874e-01 6.070363333333332889e-01 7.507358620130621318e+01
2.504905171358788318e-01 6.403496666666667059e-01 7.863756981825649461e+01
1.800612559751078590e-01 6.438073333333332871e-01 7.791926384127120286e+01
2.254311516053429387e-01 6.382820000000000160e-01 7.731221553844338246e+01
2.137668955193951503e-01 6.557233333333334357e-01 7.228025468129241915e+01
2.132557903911013186e-01 6.495106666666666806e-01 8.602636663212865642e+01
