5.080429130911630509e+00 4.943113328787770655e+00 5.028940753282876486e+00 5.066758642208943009e+00 5.279179109121615809e+00 5.359398021836348391e+00 5.418676385335496448e+00 5.439354472441695343e+00 5.831901475296690229e+00 5.775081634170560640e+00 5.765308345448846516e+00 6.150138592017171391e+00 6.567999476295531380e+00 7.324209351667820833e+00 7.060819156893662019e+00 6.558756656783958583e+00 5.944945216592404158e+00 5.723209162151239759e+00 5.352083100830296480e+00 5.076600221975139604e+00 4.819556056194165272e+00 4.828047786792563301e+00 4.775588490957945353e+00 4.948630523058333175e+00 5.251933369643721150e+00 5.829197810893166576e+00 6.848190756502514631e+00 7.039899912108378288e+00 1.311961247280335030e+01 7.178084947414974160e+00 7.178084947414974160e+00 7.060819156893674453e+00 7.039899912108378288e+00 6.962871750343748722e+00 6.945075184670119306e+00 8.220754807508487971e+00 7.394422403397746812e+00 7.291978524994207511e+00 6.616493631962084621e+00 6.549654952218357806e+00 7.178084947414974160e+00 1.311961247280335030e+01 7.737400138435858388e+00 8.220754807508487971e+00 7.104997589338294617e+00 8.087757755380801328e+00 1.311961247280335030e+01 1.311961247280335030e+01 7.324209351667786194e+00 6.647604100706619334e+00 1.311961247280335030e+01 9.046725348611458273e+00 7.617781322615381434e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.617781322615377881e+00 7.979086412048023824e+00 7.807608719806668596e+00 9.046725348611458273e+00 7.358282801927656713e+00 7.358282801927656713e+00 6.680427881135779344e+00 6.457757892081859907e+00 6.626684459481526623e+00 6.088715399253495697e+00 6.159453701362849642e+00 5.588376605287649568e+00 5.365563108500414735e+00 5.364324980200822601e+00 5.251933369643733585e+00 5.059297229500275606e+00 5.019849587231177246e+00 4.849039679121113444e+00 4.615010316416580771e+00 4.553537454093036452e+00 4.533252654260117254e+00 1.311961247280335030e+01
4.874049583203329483e+00 4.915102694629212898e+00 4.851650981303690102e+00 5.015011167549835669e+00 5.002072882340792503e+00 5.121779394272348185e+00 5.278107844247220903e+00 5.468090557788248596e+00 5.604810789412498551e+00 5.787527957021983305e+00 6.018035343135643700e+00 6.193252896000358554e+00 6.358168232222213945e+00 7.358282801927665595e+00 8.392205685136191917e+00 6.715164738649895604e+00 5.770174962443103794e+00 5.581215462536948557e+00 5.468090557788225503e+00 4.951717838255847326e+00 4.666435240324885214e+00 4.559920379676415614e+00 4.495506550124094503e+00 4.606623408738554026e+00 4.832592861059489486e+00 5.413281249487471136e+00 6.272858191074979217e+00 8.220754807508487971e+00 7.358282801927656713e+00 7.474022716670666533e+00 7.204584033327185111e+00 7.358282801927656713e+00 6.927794518648532573e+00 6.911000682457330235e+00 7.039899912108378288e+00 8.633820462224591097e+00 7.887203285622738314e+00 7.082499236348700933e+00 7.104997589338294617e+00 6.332523290173877051e+00 7.082499236348671623e+00 7.674595577173536576e+00 6.848190756502514631e+00 7.261401214045729802e+00 8.087757755380811986e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.324209351667786194e+00 8.220754807508487971e+00 8.633820462224591097e+00 8.633820462224591097e+00 8.392205685136204352e+00 9.046725348611458273e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 8.087757755380811986e+00 7.128378415232609733e+00 7.204584033327180670e+00 8.087757755380811986e+00 7.261401214045729802e+00 7.261401214045729802e+00 6.596620152807210147e+00 6.154777953085512898e+00 5.996222325523486774e+00 5.570632498339903371e+00 5.249888225974993716e+00 5.173352655442612580e+00 5.053394615911481758e+00 5.030351781485278728e+00 4.948014973974888875e+00 4.866489490564239517e+00 4.693109982109402445e+00 4.541283940853985790e+00 4.394300611535602030e+00 4.355719032283386305e+00 4.457031291311158938e+00 1.311961247280335030e+01
4.808743306280930163e+00 4.907581905351751317e+00 4.847478370492981803e+00 4.881156564219177874e+00 4.885572579248320224e+00 5.054864799406904474e+00 5.309983828307283105e+00 5.429615378895307209e+00 5.504508489936160487e+00 5.637146253142272023e+00 5.800239678569209190e+00 5.823826990793615543e+00 6.072268688392877145e+00 6.540690118365483308e+00 7.082499236348700933e+00 6.391858134442601092e+00 5.785017817784324556e+00 5.462231460826898477e+00 5.213266129975066221e+00 5.005450563725085900e+00 4.574536845773053528e+00 4.398446553304521167e+00 4.306757941889890695e+00 4.422925754054251257e+00 4.581815243570639851e+00 5.103933846184306233e+00 5.815860408574753393e+00 7.291978524994208399e+00 7.178084947414967054e+00 6.465550832889323196e+00 6.911000682457324018e+00 7.019689906516126676e+00 6.863283805641102298e+00 6.791372112590654098e+00 7.000142621341177929e+00 7.104997589338294617e+00 7.807608719806668596e+00 7.358282801927656713e+00 7.178084947414974160e+00 7.178084947414974160e+00 7.128378415232609733e+00 7.204584033327185111e+00 7.019689906516105360e+00 7.291978524994207511e+00 7.324209351667786194e+00 7.807608719806668596e+00 1.311961247280335030e+01 7.807608719806668596e+00 8.392205685136236326e+00 1.311961247280335030e+01 1.311961247280335030e+01 9.046725348611458273e+00 8.633820462224591097e+00 7.979086412048023824e+00 8.220754807508487971e+00 7.979086412048023824e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.204584033327180670e+00 8.392205685136204352e+00 8.633820462224591097e+00 7.358282801927658490e+00 6.616493631962072186e+00 7.060819156893655801e+00 6.131933971907951531e+00 5.772623250298848596e+00 5.379354983310570937e+00 5.045372782061590122e+00 4.849561025316206475e+00 4.969308638335064643e+00 4.888349292695619575e+00 4.840759555178923534e+00 4.779285615365431283e+00 4.643481487405622943e+00 4.551003297005991044e+00 4.331610452221571705e+00 4.247292101463297165e+00 4.356630940152116160e+00 4.537254773275078534e+00 1.311961247280335030e+01
4.757886225804478286e+00 4.728224774799209662e+00 4.770542094191710270e+00 4.851127805022535711e+00 4.794783345051244261e+00 4.891698511034292984e+00 5.128403451364920151e+00 5.236763115805244340e+00 5.523587179916984446e+00 5.533360483058977763e+00 5.582997699960970728e+00 5.795122418515621376e+00 6.261609671989607939e+00 6.577387855514001735e+00 6.523155018066868926e+00 6.819104783625165034e+00 6.048419283906009802e+00 5.426861755467609960e+00 5.058556198828309647e+00 4.880606855277090261e+00 4.678839526167873686e+00 4.286134658322193758e+00 4.149911275299246860e+00 4.207441501781268300e+00 4.379182853450594770e+00 4.847478370493007560e+00 5.619809262844312592e+00 6.691783417514081123e+00 7.060819156893674453e+00 7.178084947414974160e+00 7.060819156893674453e+00 7.082499236348700933e+00 7.152713778325077598e+00 6.442471114920282460e+00 7.152713778325045624e+00 7.204584033327185111e+00 1.311961247280335030e+01 7.474022716670666533e+00 7.737400138435858388e+00 7.565913506113182585e+00 7.979086412048055799e+00 6.894666996128581360e+00 6.514577163099647628e+00 6.727208519814795729e+00 6.878768914557987557e+00 7.178084947414974160e+00 7.394422403397746812e+00 7.737400138435858388e+00 7.128378415232609733e+00 1.311961247280335030e+01 1.311961247280335030e+01 9.046725348611458273e+00 8.220754807508487971e+00 7.674595577173525918e+00 7.887203285622738314e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.565913506113182585e+00 7.565913506113182585e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.979086412048023824e+00 8.392205685136204352e+00 7.178084947414974160e+00 8.633820462224591097e+00 8.392205685136204352e+00 1.311961247280335030e+01 1.311961247280335030e+01 7.674595577173525918e+00 6.894666996128578695e+00 6.123035969498099362e+00 6.076338025041355451e+00 5.732310979276567409e+00 5.422755022207851106e+00 5.164441294647088121e+00 4.890580012966662338e+00 4.658054585551710147e+00 4.674935389899864902e+00 4.798601832941200129e+00 4.891698511034277885e+00 4.786749367256907917e+00 4.609057425922738815e+00 4.472346325174878068e+00 4.419366581544842632e+00 4.307597899298818866e+00 4.352538294877961178e+00 4.584149857336148770e+00 4.708553285660700638e+00 1.311961247280335030e+01
4.742871046654269840e+00 4.667202992503841408e+00 4.705678243099869817e+00 4.713514419306637393e+00 4.808256446822783303e+00 4.908157071125237358e+00 4.943113328787783090e+00 5.125910796854897811e+00 5.352083100830274276e+00 5.507646171941297908e+00 5.599282237499060066e+00 5.767736688018345603e+00 6.080435329651097121e+00 6.364755622835081894e+00 6.450065506756572198e+00 6.577387855514004400e+00 6.301944623831684744e+00 5.834617457059835033e+00 5.049734941382236109e+00 4.669897938251340364e+00 4.513041919677639235e+00 4.371648350067630417e+00 4.165600594526348566e+00 4.069599971327663823e+00 4.199676138236523748e+00 4.633234171813213287e+00 5.137633401983642933e+00 5.770174962443100242e+00 6.173705091610611539e+00 6.805077201161741307e+00 6.791372112590654098e+00 6.848190756502514631e+00 6.703359458844656338e+00 6.514577163099647628e+00 6.326280791698331463e+00 7.358282801927656713e+00 7.737400138435865493e+00 7.518199380495848239e+00 6.945075184670119306e+00 7.178084947414974160e+00 7.152713778325045624e+00 6.863283805641083646e+00 6.420251702125574056e+00 6.691783417514089116e+00 7.060819156893674453e+00 6.739500638252554410e+00 6.752051551166599275e+00 6.506120982079599102e+00 7.104997589338294617e+00 1.311961247280335030e+01 1.311961247280335030e+01 9.046725348611458273e+00 7.474022716670666533e+00 7.887203285622738314e+00 7.019689906516105360e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 8.392205685136236326e+00 6.637052524312994528e+00 8.220754807508487971e+00 1.311961247280335030e+01 1.311961247280335030e+01 7.979086412048023824e+00 6.267207401882930462e+00 6.945075184670119306e+00 6.434972251262737863e+00 6.567999476295513617e+00 7.000142621341162830e+00 7.394422403397746812e+00 6.540690118365501959e+00 5.790048709939293659e+00 5.535005058234345299e+00 5.294382523520329009e+00 5.206583734825940724e+00 5.003421659320697934e+00 4.693109982109395339e+00 4.632508916848445679e+00 4.513932374777605006e+00 4.519603021767754747e+00 4.594600193113032027e+00 4.631784543116570951e+00 4.601096977264113264e+00 4.513635408605377819e+00 4.362362186480257975e+00 4.394057628187308495e+00 4.488634317368741300e+00 4.466831395916971204e+00 4.713514419306651604e+00 4.961706079853856366e+00 1.311961247280335030e+01
4.711442260628230017e+00 4.646071076644844311e+00 4.627456687379088329e+00 4.689909118221129880e+00 4.759229431965493973e+00 4.871338531175368303e+00 4.844367966884497001e+00 5.088161522891808453e+00 5.220024278452949140e+00 5.407934501042496400e+00 5.479984384572580858e+00 5.712023890643090240e+00 5.760481134520249569e+00 5.992663174323647368e+00 6.234383296065101554e+00 6.345207876137227032e+00 6.131933971907942649e+00 5.673410265606244174e+00 5.259147133553559783e+00 4.676884262110096557e+00 4.357772790055900458e+00 4.276084526817466092e+00 4.204252526943722756e+00 4.146854451766764704e+00 4.153795065741276993e+00 4.348023622371623098e+00 4.893380202681850477e+00 5.472522981949695442e+00 5.992663174323634934e+00 6.833470403654704484e+00 6.805077201161735978e+00 6.833470403654704484e+00 6.833470403654704484e+00 7.178084947414974160e+00 6.351652835540721576e+00 6.691783417514089116e+00 7.019689906516105360e+00 6.819104783625141941e+00 6.489560168387921379e+00 7.128378415232609733e+00 6.715164738649880505e+00 6.250569468748943258e+00 5.913057591818379422e+00 6.637052524312994528e+00 6.626684459481517742e+00 7.358282801927656713e+00 6.894666996128581360e+00 6.981215969580595093e+00 8.087757755380801328e+00 1.311961247280335030e+01 1.311961247280335030e+01 7.807608719806668596e+00 7.737400138435865493e+00 7.178084947414974160e+00 7.104997589338294617e+00 8.087757755380801328e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.807608719806668596e+00 1.311961247280335030e+01 7.737400138435858388e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.104997589338294617e+00 6.489560168387917827e+00 1.311961247280335030e+01 1.311961247280335030e+01 8.220754807508487971e+00 7.060819156893674453e+00 6.833470403654704484e+00 6.223831618819917644e+00 5.661075528788097166e+00 6.364755622835078341e+00 7.039899912108378288e+00 7.432894999109373124e+00 6.320102982765933852e+00 5.490589766767939750e+00 5.125910796854888929e+00 4.982850965645361008e+00 4.740260125272891756e+00 4.586493649606822487e+00 4.528972515892700557e+00 4.480715572561907223e+00 4.466556984127185714e+00 4.543152781139138341e+00 4.531108743920468918e+00 4.530497611556196347e+00 4.536945962304366198e+00 4.430624866079434732e+00 4.470410291367990396e+00 4.436595597995961704e+00 4.634323711270167401e+00 4.667202992503857395e+00 4.901291437303402887e+00 4.866489490564258169e+00 1.311961247280335030e+01
4.732495276140162410e+00 4.695119284534366777e+00 4.664137898423616591e+00 4.700781628643837529e+00 4.653908027948079784e+00 4.762375399233201634e+00 4.901860563155215011e+00 4.911619767844954687e+00 5.156533396012289217e+00 5.378087908379378668e+00 5.398691548871074275e+00 5.591989694820206580e+00 5.807998882753716785e+00 6.313988536391241801e+00 6.118636280543848116e+00 6.123035969498086928e+00 5.845606836102731130e+00 5.688130954953293461e+00 5.466620376250667768e+00 4.922719575110697576e+00 4.339760554202262810e+00 4.092592832902521849e+00 4.057045839339187943e+00 4.141900408642981368e+00 4.269740233514420780e+00 4.485227681855786130e+00 4.614658496094079076e+00 5.100745822338949687e+00 5.633249783094470331e+00 6.739500638252510001e+00 6.145535056189507017e+00 6.540690118365454886e+00 6.531858099635772241e+00 6.506120982079560022e+00 6.218624998161755180e+00 6.127468369931958314e+00 6.313988536391241801e+00 6.586926452563010237e+00 6.514577163099620982e+00 6.434972251262726317e+00 6.427566542352126433e+00 5.958193680079292953e+00 5.971743268797002457e+00 6.805077201161735978e+00 6.364755622835078341e+00 7.039899912108370295e+00 7.518199380495848239e+00 6.658345802090318344e+00 7.082499236348700933e+00 1.311961247280335030e+01 7.807608719806668596e+00 1.311961247280335030e+01 1.311961247280335030e+01 7.979086412048023824e+00 7.737400138435865493e+00 9.046725348611458273e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 8.633820462224591097e+00 6.764872390504076627e+00 6.962871750343748722e+00 7.291978524994207511e+00 9.046725348611458273e+00 1.311961247280335030e+01 7.432894999109364242e+00 6.894666996128581360e+00 8.633820462224591097e+00 7.674595577173536576e+00 7.617781322615381434e+00 6.405885895153589082e+00 6.159453701362849642e+00 6.256064014233642112e+00 5.536654182710841532e+00 6.531858099635748260e+00 6.739500638252510001e+00 6.131933971907942649e+00 5.475496346185813934e+00 5.059297229500277382e+00 4.875682151940867293e+00 4.659569604130973985e+00 4.543464824884623887e+00 4.393086683938498993e+00 4.344212850166773165e+00 4.435552904914011663e+00 4.458653495324775839e+00 4.499842275321928042e+00 4.551952343994690509e+00 4.535096448205909958e+00 4.529887105031278338e+00 4.631422686044240677e+00 4.596985515939714162e+00 4.618186077500094910e+00 4.652407310997134893e+00 4.676493977659081480e+00 4.802927071116401159e+00 4.839219754034953525e+00 1.311961247280335030e+01
4.837683919747346017e+00 4.715593805614282985e+00 4.704041565456231311e+00 4.619248435102355721e+00 4.641638643585469737e+00 4.681587714324666472e+00 4.760575671335872450e+00 4.850082827831454502e+00 5.003421659320689052e+00 5.249888225974993716e+00 5.267499757353204970e+00 5.521973760375638918e+00 5.551705256558490120e+00 5.919300125592388717e+00 6.092898962954577335e+00 6.084560989323731128e+00 5.698872823568100543e+00 5.720955256007396628e+00 5.635194834733373348e+00 5.159157724334061612e+00 4.603163390172543501e+00 4.077975731197424736e+00 3.887269261731069125e+00 3.925647637597859951e+00 4.231363580714451622e+00 4.565076386311509360e+00 4.814616845126688638e+00 5.000055421285616752e+00 5.616024120889435700e+00 5.954853860183844105e+00 6.313988536391236472e+00 6.962871750343748722e+00 6.261609671989593728e+00 6.911000682457324018e+00 6.229084112942236295e+00 5.795122418515635587e+00 6.127468369931970749e+00 6.290139217784474823e+00 6.981215969580595093e+00 6.680427881135790891e+00 5.948229832900033820e+00 5.935198573497346253e+00 5.868212647598695320e+00 5.999802852996280578e+00 6.154777953085530662e+00 6.626684459481526623e+00 6.805077201161736866e+00 6.894666996128581360e+00 7.394422403397746812e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 8.633820462224591097e+00 8.220754807508487971e+00 7.474022716670666533e+00 7.807608719806668596e+00 8.087757755380801328e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 6.739500638252522435e+00 7.261401214045729802e+00 6.420251702125567839e+00 6.307936166005448264e+00 6.927794518648532573e+00 7.128378415232609733e+00 6.791372112590654098e+00 7.039899912108370295e+00 6.245125101967627934e+00 1.311961247280335030e+01 7.887203285622738314e+00 6.384966121778566261e+00 6.413025527652803426e+00 5.570632498339900707e+00 5.506075266677726177e+00 5.657020018528144512e+00 6.261609671989600834e+00 6.003405015066240580e+00 5.698872823568104096e+00 5.026128676654268546e+00 4.754319068309925456e+00 4.505379852220177561e+00 4.343766121290168591e+00 4.223100030406664374e+00 4.166760922444687765e+00 4.220733953072870470e+00 4.320556093354538163e+00 4.425481092828056795e+00 4.527755242227333277e+00 4.516313444653639486e+00 4.517806457146138932e+00 4.555126790027308026e+00 4.653908027948092219e+00 4.689111580351683628e+00 4.669512199329735047e+00 4.712684691335402576e+00 4.858494386514036201e+00 5.072795747816812195e+00 5.097574756123123052e+00 1.311961247280335030e+01
4.967398890161687675e+00 4.780677969594044896e+00 4.709377279508803582e+00 4.658054585551696825e+00 4.657676431723134058e+00 4.613253287382787171e+00 4.656920842913343961e+00 4.707730429139707518e+00 4.812652562068535644e+00 4.989409438730224799e+00 5.169772110550888478e+00 5.158281663995664346e+00 5.006807012926144829e+00 5.593804484468737570e+00 5.755692696620643645e+00 5.782518203222738684e+00 6.164166412145074325e+00 6.018035343135633042e+00 6.127468369931970749e+00 5.466620376250661550e+00 4.748127445962891713e+00 4.333363219856941839e+00 3.892169089955017203e+00 3.784087261549281767e+00 3.989518346680694716e+00 4.509788249791998105e+00 4.783472471880365617e+00 4.882808738868433807e+00 5.268552112017591327e+00 5.813228364314665164e+00 6.076338025041361668e+00 6.193252896000358554e+00 6.218624998161769390e+00 6.218624998161769390e+00 5.831901475296718651e+00 5.891709550068401136e+00 5.834617457059843915e+00 6.178532281432254081e+00 6.911000682457307143e+00 6.450065506756567757e+00 5.727742700736814463e+00 6.033033765624039368e+00 5.868212647598695320e+00 6.338831847305883116e+00 6.497783071422156276e+00 7.152713778325077598e+00 6.911000682457324906e+00 7.152713778325045624e+00 8.392205685136204352e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 7.887203285622738314e+00 7.565913506113148834e+00 7.887203285622738314e+00 7.979086412048023824e+00 9.046725348611458273e+00 7.178084947414974160e+00 8.392205685136204352e+00 7.104997589338294617e+00 6.715164738649880505e+00 6.434972251262726317e+00 6.097112092496503877e+00 5.900765268075464753e+00 6.596620152807244786e+00 6.863283805641083646e+00 5.625532422050879333e+00 6.531858099635783788e+00 6.088715399253429972e+00 7.474022716670666533e+00 7.204584033327185111e+00 6.261609671989593728e+00 5.865339597236854274e+00 5.612262860033959022e+00 5.550014026849442672e+00 5.397382748157380838e+00 5.675491097219125258e+00 5.821159617133989883e+00 5.570632498339899819e+00 5.256044825864185199e+00 4.748127445962897042e+00 4.408068208739321925e+00 4.260542773777745040e+00 4.066366459288203394e+00 4.000464212129658748e+00 4.030587498716757366e+00 4.084155096873010038e+00 4.207086327682381111e+00 4.337546813596584450e+00 4.479312513321447753e+00 4.587837108285611976e+00 4.511560777104026698e+00 4.593241424360073211e+00 4.604199288828030312e+00 4.655789252269660672e+00 4.799560288745044367e+00 4.864881868950762467e+00 5.014323159214837844e+00 4.984156900875041707e+00 5.089720109550832206e+00 1.311961247280335030e+01
4.916268206769326632e+00 4.825537638423233133e+00 4.779749372213595748e+00 4.693511301185963269e+00 4.750331365009360596e+00 4.711442260628230017e+00 4.560562447107844086e+00 4.631784543116553188e+00 4.776972227132774584e+00 4.949863531219331314e+00 4.993379436872268151e+00 5.088161522891808453e+00 5.031766157321616362e+00 5.103135240523443805e+00 5.450683238419999910e+00 5.553401297723547181e+00 5.703224357847204828e+00 5.996222325523496544e+00 6.092898962954579112e+00 5.352083100830293816e+00 4.909885905425585229e+00 4.571912033410428400e+00 4.131957606923514881e+00 3.790319718534601368e+00 3.785136069568961315e+00 4.238619163557090452e+00 4.380843796813634228e+00 4.590871005597222165e+00 4.905859730020756260e+00 5.388300723796826119e+00 5.888721289817529403e+00 6.261609671989593728e+00 6.145535056189490142e+00 6.084560989323738234e+00 5.903814669127229742e+00 5.732310979276546981e+00 5.837345868927282133e+00 5.533360483058977763e+00 6.223831618819917644e+00 5.815860408574767604e+00 5.968326891484931451e+00 6.301944623831687409e+00 6.154777953085498687e+00 6.473446992977514469e+00 6.413025527652803426e+00 7.019689906516105360e+00 7.291978524994207511e+00 7.565913506113182585e+00 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 1.311961247280335030e+01 8.392205685136204352e+00 8.220754807508487971e+00 7.617781322615381434e+00 7.617781322615381434e+00 1.311961247280335030e+01 6.577387855513980419e+00 6.777975022283480477e+00 6.101355208747259340e+00 6.332523290173877051e+00 5.840086825198942400e+00 6.213463456614469749e+00 5.925608718773824002e+00 6.981215969580595093e+00 6.894666996128585801e+00 6.739500638252522435e+00 6.473446992977514469e+00 6.018035343135643700e+00 6.272858191074975664e+00 6.029248636646847181e+00 5.705412094380860388e+00 5.380624757012741455e+00 5.049005694671654609e+00 5.100745822338949687e+00 5.326004410944074507e+00 5.720955256007421497e+00 5.590180412869663940e+00 5.411940060056400270e+00 4.860615952191984057e+00 4.349149089302176030e+00 4.109835253824231316e+00 3.943975161782956373e+00 3.857994684564928445e+00 3.825205563418366150e+00 3.867962477239974550e+00 4.021935951985037505e+00 4.168256098782991970e+00 4.283707129970357741e+00 4.434252097899586964e+00 4.428047431797560662e+00 4.618894105513032144e+00 4.672992867882845403e+00 4.608360977802573366e+00 4.641638643585486612e+00 4.816094316433735756e+00 4.869178531290858203e+00 4.908157071125245352e+00 4.992053164505542817e+00 4.979598588802688575e+00 1.311961247280335030e+01
