5.541280040509717786e+00 6.116309097965039854e+00 7.898700174953797060e+00 1.137438030103540143e+01 9.223996324532956592e+00 5.823204482822022854e+00
6.852450991433508776e+00 6.321863697509717106e+00 4.034276218665425517e+00 8.818238600699180196e+00 1.404702021897661446e+01 2.607536811092244555e+00
4.313628122365701145e+00 9.603445213362313382e+00 7.990904926530401298e+00 1.343642744822960466e+01 9.466077009395844399e+00 9.369776968733866340e+00
5.481778123445001150e+00 7.784510418228880013e+00 6.235496733582845508e+00 7.365932158404534746e+00 1.373738490951895308e+01 8.438613175024929802e+00
4.831899443810194761e+00 6.756787304742674749e+00 5.090019218547940483e+00 4.939642817911445327e+00 1.467989993778988200e+01 3.817584202631709278e+00
4.899732217039798776e+00 7.905256395339756104e+00 6.649229345607388098e+00 6.516828006673902607e+00 1.401221192133545657e+01 8.394707357721804541e+00
8.308053875699910051e+00 8.909002888119497143e+00 3.841846925251228395e+00 4.961784258017494231e-01 1.307424059550337603e+01 2.308136911125863389e+00
5.019183926085473146e+00 6.212006420854013555e+00 4.720983213601109618e+00 5.124905611670118155e+00 1.486566673147294892e+01 3.318776071592787869e+00
4.937916391228129420e+00 6.026645154561266260e+00 4.862008554507970537e+00 5.082156351256435833e+00 1.525203032886881793e+01 2.180198313833538126e+00
5.760246380857117821e+00 6.876350638373755153e+00 5.352453673011695834e+00 5.034414137613791418e+00 1.444408866397782987e+01 8.056786242620141536e+00
5.488029838181134323e+00 7.724112550225685325e+00 6.160799323562060614e+00 7.290865281745514181e+00 1.367824102675493947e+01 8.949109928696717731e+00
4.835353496469026346e+00 6.264010172877983784e+00 4.881210884436164577e+00 5.083015030262992617e+00 1.492273409598561962e+01 2.724891365748239647e+00
5.368806008609498193e+00 1.155294471750660534e+01 5.988719695596540937e+00 1.066212879683840065e+01 1.143327889838628231e+01 6.873606907640129826e+00
2.410007393373632123e+00 7.304344950236715484e+00 1.005503718050030670e+01 7.119539433212507262e+00 1.211862811300492027e+01 1.268936035398228945e+01
7.182137844864464604e+00 8.061008667535606520e+00 5.626049709502045637e+00 8.226613638617052970e+00 1.555804099497570192e+01 6.122351777676998452e+00
5.851035664041424944e+00 1.056970667068172176e+01 5.651733418072215187e+00 1.270513372633834592e+01 9.766540170882089811e+00 6.098682289568837511e+00
7.925576218271445761e+00 1.096514803841486874e+01 6.643120563937631395e+00 1.100327459130363827e+01 1.193396576891525918e+01 1.118710120198092639e+01
5.349475758255687552e+00 8.687023706194858974e+00 6.807075300413248264e+00 1.048869306175615357e+01 1.168845521064076109e+01 5.199481655744220276e+00
8.541258537167006892e+00 7.839164758991629789e+00 3.688295589787999873e+00 9.022925526340740632e+00 1.406572090654104201e+01 5.188518112561113504e+00
3.623853250754821342e+00 1.079701698633012441e+01 9.328711115852227564e+00 8.781130824035539462e+00 9.944188116630048313e+00 5.225550318574590847e+00
4.734324800651870113e+00 8.764872611841600047e+00 7.095082419904082727e+00 1.355078145603061301e+01 9.849757000441700328e+00 9.812371460188810346e+00
3.243270900954657421e+00 4.082308081627986418e+00 7.273089107219893101e+00 1.081359578388736864e+01 6.236894256420051796e+00 2.920165206838193139e+00
4.474973024962956458e+00 8.184089666716266365e+00 6.813533830076825559e+00 6.906774347193201713e+00 1.428147233202334299e+01 8.258910173546388123e+00
3.150753025352640790e+00 7.934525821383666688e+00 9.375949021827405971e+00 7.912652434799064771e+00 1.175592092689980461e+01 1.139595888966744219e+01
8.480753360118956863e+00 7.073480365504503986e+00 5.638389004807885740e+00 8.582374595338052359e+00 9.513711640739204611e+00 7.719891531463812129e+00
5.027347425449132601e+00 9.042895115712276777e+00 6.831841491526017052e+00 1.256364245033356930e+01 1.002229377879262096e+01 6.208705009712608636e+00
9.723299336232159362e+00 1.324589931640639406e+01 2.709771834690052117e+00 9.241555665748282244e-01 1.562521862584229559e+01 1.081128477014233802e+01
2.872678306513154034e+00 4.410906085391844478e+00 7.174142911418749158e+00 1.112251184900608791e+01 7.778133000274143782e+00 3.478545247649933447e+00
5.100015874075888966e+00 6.081224643031051258e+00 4.689180259001502371e+00 5.528429647163290994e+00 1.566905858489847425e+01 2.784985759918412018e+00
4.242104237017541912e+00 9.171757662239796716e-01 5.538282149816695643e+00 4.332413502779512093e+00 1.513833825991778603e+01 8.017310955432220609e+00
6.205947335094103678e+00 6.413454743777342593e+00 7.083381350354104988e+00 1.066220345282189186e+01 1.071313638038378713e+01 6.277301624127402668e+00
1.839058512381930743e+00 7.288040814358467401e+00 1.049870066119737899e+01 6.916209636209210032e+00 1.209239974008446694e+01 1.209131634465442673e+01
6.125486356876344907e+00 7.432461122110229468e+00 4.276576517375414888e+00 6.609687636023484636e+00 1.249000391562988455e+01 4.788399131380237428e+00
4.725414719636716221e+00 8.311853702768802421e+00 6.348470746878971838e+00 6.035623366523712008e+00 1.435912713394780305e+01 8.779761921575580885e+00
5.650461020023306524e+00 1.185921056385585004e+01 6.303506815526570328e+00 1.327306669346314472e+01 8.204212351358357580e+00 9.680461749970326935e+00
5.743222924538819996e+00 8.941032660391082132e+00 7.642798633047067192e+00 9.427726869077798000e+00 1.197455043060769597e+01 8.352410596631138162e+00
5.512398637185287775e+00 1.394115919322365338e+00 3.449255678470442898e+00 5.650800384049347258e+00 1.451066082954942082e+01 7.791060014584616056e+00
2.607281110218686138e+00 6.242665189343775900e+00 6.150558119253624945e+00 5.828600275012887799e+00 2.532086549982198065e+00 9.430284351824827382e+00
5.594336541807502172e+00 8.178623122569252502e+00 6.237598295258351300e+00 5.891910995303020648e+00 1.551764747685530921e+01 2.129727918099907136e+00
3.449738344658296985e+00 6.611279541307767182e+00 9.145063678112077099e+00 7.930977724271002671e+00 1.238460524310982791e+01 1.288397619177320763e+01
2.700270233636425488e+00 7.434422361396098466e+00 9.663731960605149496e+00 7.498074889139742183e+00 1.257079650275809612e+01 1.144761988263733699e+01
3.558365011711369430e+00 1.062623769108752292e+01 5.290539269474063389e+00 7.699355010726384840e+00 1.055027683951482276e+00 7.485663623802151223e-01
6.979171625912353960e+00 9.126032576676811559e+00 6.495320062887204315e+00 1.068226082499570317e+01 1.229164729397299105e+01 4.321943175187155539e+00
5.072328059322638083e+00 1.994963870704744568e+00 7.271885288036760819e+00 4.561916914292312164e+00 1.102357572082319770e+01 1.121511611233606587e+01
2.586138328362630023e+00 7.134860395283115331e+00 5.652942438088378374e+00 7.686520189303896800e+00 2.773188740838836264e+00 8.747876450418589300e+00
7.700056709962620261e+00 7.260123459782951372e+00 4.885595869903682775e+00 8.124127221129835874e+00 1.178525546329530371e+01 7.896684740047852813e+00
8.321769377627139974e+00 2.316613984411759475e+00 4.177373081972673319e+00 8.595247195820711283e+00 1.401246457333161644e+01 2.487161940674797123e+00
2.899818238304959550e+00 4.005730297740790036e+00 7.217979427585725638e+00 1.089060635517967945e+01 6.928760572639846238e+00 2.601108448575550014e+00
5.158851001194317831e+00 9.825484881810902849e+00 9.203729276096700218e+00 1.325377959564232633e+01 1.026526211703004421e+01 8.901966369570020632e+00
6.469395023847356541e+00 8.674012518289922369e+00 7.303853755277109450e+00 9.286498547333803089e+00 9.249509710671112828e+00 5.455878610244917049e+00
