3.561315846522024    3.561315846522024    3.561315846522024    1.9880435201022144    1.1723339196038007    0.8041221922843298    0.9874321341145882    0.7811901492714517    0.84026414235106    0.9058422286526786    0.6876869983201315    0.4427684662930003    0.21939130733723    0.503105734154224    0.6068802421141131    0.8921368077054161    0.8279717565420031    0.9198701593195064    0.7755923652534598    0.7811901492714517    1.1304809927712498    1.8382204115355252    2.7348852139901614    2.7348852139901614    3.561315846522024    
6.090305218331347    5.668609064295192    4.540086054161904    2.93207422922121    1.7439226182868413    1.2917558595082603    1.2572622365262702    1.1877301410113215    1.1819721951892583    1.1332554524966727    0.8526251938697255    0.45142201799985415    0.26680572314270157    0.37809137722300784    0.6633696385658674    0.9314764209377571    1.0782618015423344    1.0671136993139974    1.129563761593442    1.2573471818039004    1.721000274847939    2.6625948419719894    3.798506293309504    4.88148131042585    5.669221291122173    
6.201284071872911    5.805881824512305    4.6053295622178805    2.988076414450862    1.7893070395999733    1.336054008253649    1.3049925039310548    1.2241324409785643    1.20268518106816    1.144319065612284    0.8590738228654679    0.4541285964706918    0.26600224087020996    0.37464649153183543    0.6535836436505618    0.921228694920951    1.0792438662088273    1.0769347658221193    1.145261651420209    1.2790973806550159    1.746439020808047    2.675951467076727    3.7925599282832487    4.891929728251868    5.6874638202543695    
6.176452848907008    5.883038273429495    4.650572241182001    3.015759484286318    1.8128096228510127    1.3604999613301785    1.3334921138264852    1.247243634938557    1.216039937020293    1.1504583877151    0.8614958441649047    0.45506721391717475    0.26525644095542944    0.37183650376778943    0.6459889347645772    0.9106716350885181    1.075468188749633    1.0753857003639358    1.1492608144488754    1.295932610733531    1.770924248722731    2.6882730664012326    3.7844122649864573    4.896370785825981    5.698147461667558    
6.197251575944126    5.938067947954644    4.680524278552744    3.033243117559424    1.8331577469750924    1.3830059261145065    1.3579725557263898    1.2660169414987181    1.2259701985316445    1.1554980888615694    0.8654622113644588    0.45699578648690764    0.2650950330657756    0.36933993147021205    0.6392913527349953    0.9035048174898132    1.0739331111114752    1.074452972496757    1.1510713409290287    1.303229118029251    1.781890630152672    2.697044497608091    3.7891900207497096    4.900661073735175    5.723480806454387    
6.188181190274537    5.944916119867528    4.678545953719688    3.0369871863982687    1.8428272541341733    1.3963009900305408    1.3745901060019843    1.279400186091685    1.2335118661524418    1.1599479145359424    0.8689825553661742    0.45921350067070177    0.26616727824626774    0.3683169154239083    0.6346472957974479    0.8979799439720971    1.0733424809216703    1.0750905648891358    1.156244852232934    1.3144761044264457    1.7964954536725148    2.7100442392882247    3.801050352785264    4.898610759314589    5.734458058861629    
6.145823508371005    5.94277360713711    4.686017901246183    3.047524634266046    1.8545387636328743    1.4091461023213485    1.3884815048531187    1.2905016907042113    1.2403592345984569    1.1641227766360378    0.8720268237255686    0.4609787100203094    0.2665692265403553    0.36707095998085715    0.6300224132102714    0.8927091966381963    1.0723095443150872    1.0747580826605698    1.1579822943956681    1.319330419394281    1.802564335729029    2.7162920541589513    3.80694789442955    4.902909577292958    5.716066953533787    
6.150499663087674    5.953531456167353    4.701167290999263    3.0585001290405724    1.8657076457159791    1.4214480485930305    1.4018870371509558    1.3014508251391648    1.2463507563531306    1.1672813317703135    0.8751391052189128    0.46312538765942896    0.26751502355562273    0.3665381529584069    0.6267733381714926    0.8886973586511089    1.070333491660219    1.073724063675018    1.1595381149342725    1.3231798154836136    1.8085597565663274    2.722210348453254    3.8139803125781806    4.902172577856808    5.721029825777786    
6.1586175840110755    5.959392797334083    4.710642201554784    3.066737773811866    1.8750949407178898    1.4320190477224375    1.4134240256907467    1.310951791867362    1.2520971718327967    1.1713422121616595    0.8785365519974198    0.46513683706110476    0.26833756246780865    0.3658775094536902    0.6239764278260901    0.8852711747017376    1.0678683382702445    1.0701467752445384    1.1589806293694793    1.3272648385711545    1.8141012777433734    2.7272563166909323    3.823112528792594    4.908675390766734    5.722221643894576    
6.174746713269453    5.962194920456854    4.720703315754729    3.077180801664837    1.8857716382307643    1.4425153457834377    1.423791076867868    1.3192494915374193    1.25660593353117    1.1741037066840039    0.8811197773511472    0.46681189554122443    0.26912279336038564    0.36555941472094267    0.6217898866640382    0.8822424602674275    1.0657441785850503    1.0674021409476369    1.1595785230439577    1.3336250617015217    1.8232502530941614    2.7369256913938176    3.8341248515072692    4.914986317284805    5.724969306002361    
