6.366851720535872339e+00 5.198128696297854567e+00 3.223123003994962321e+00 1.602974257908747369e+00 6.207645869532524285e-01 2.338938275923223564e-01 4.344434621518187267e-01 1.200546205069180861e+00 2.494384363531954030e+00 4.263071068614732617e+00 6.111376750905020749e+00 6.478333153869143324e+00 6.129068189363175101e+00 5.444692431662678800e+00 4.376062264789058354e+00 3.512931717785642505e+00 2.851508338994971581e+00 2.432477860338616793e+00 2.258637757427368165e+00 2.226730235806232194e+00 2.145361704091405031e+00 1.939392020135528583e+00 1.713899606066842995e+00 1.677991777712775079e+00 2.016816335871857380e+00 2.837523230056683055e+00 4.001240203471459367e+00 5.147588691132291672e+00 6.062533381488025341e+00 6.642143923648629489e+00 1.358543511790114700e+01
6.258516340856395743e+00 4.876951506208728304e+00 2.820366671412632531e+00 1.301487290721058621e+00 3.842081345757804023e-01 5.098653210794285018e-02 2.964843283015711761e-01 1.093433157805653977e+00 2.400650325071681301e+00 4.165476165309407897e+00 6.126917287339017193e+00 7.177453107649975905e+00 6.628708881996988822e+00 5.778654330696513242e+00 4.742868105936993040e+00 3.779034230529486393e+00 3.048752906476544844e+00 2.582663019711050723e+00 2.387094089899446825e+00 2.312807902052574693e+00 2.178519353367679212e+00 1.963161582843270914e+00 1.806106752203369137e+00 1.868884224027419272e+00 2.276788978195845914e+00 3.128404604379778853e+00 4.316378458923848527e+00 5.335658010870356627e+00 6.134117346938277038e+00 6.432404570851535830e+00 1.358543511790114700e+01
6.121219201311478564e+00 4.420937687165985785e+00 2.474555513946615992e+00 1.095208152245618294e+00 2.761432761828462312e-01 0.000000000000000000e+00 2.634628466893357279e-01 1.034976645779970283e+00 2.272698059506312873e+00 3.935863668084287337e+00 5.883528404752565777e+00 7.106773979289219056e+00 7.234271934761412837e+00 6.076179008265810033e+00 5.098572598592068239e+00 4.161543733481662066e+00 3.355777861441322507e+00 2.846901551416040288e+00 2.585653951764304903e+00 2.413180721120932404e+00 2.174166473464422822e+00 1.893068338301016951e+00 1.701929913124593963e+00 1.756785050860746544e+00 2.219629342033672792e+00 3.173750796280325304e+00 4.442392839978914765e+00 5.455036691071592614e+00 6.336594055973061579e+00 6.723936963478009510e+00 1.358543511790114700e+01
5.811463634812873202e+00 3.896629394059728302e+00 2.203112880269225027e+00 9.997952754077622517e-01 2.870287264211943135e-01 6.517006214245854578e-02 3.351576787056642082e-01 1.076219177771335911e+00 2.255150359931620496e+00 3.884492977809784531e+00 5.874556345879590857e+00 7.508983237494290641e+00 7.238875399828953228e+00 6.389762659872827655e+00 5.414694863372894851e+00 4.497738569814975662e+00 3.684320249091522559e+00 3.132137674036027164e+00 2.769968192349333336e+00 2.535453276656666421e+00 2.257207345159065515e+00 1.890400186059925769e+00 1.587246125445786582e+00 1.578055303651889396e+00 2.107936606901611665e+00 3.194142881035885395e+00 4.532427741871305038e+00 5.591787394709770709e+00 6.280329400024129427e+00 6.460536130903113516e+00 1.358543511790114700e+01
5.571994875781633993e+00 3.766084666773099610e+00 2.186251805822609473e+00 1.064307908940401060e+00 4.105719434209494922e-01 2.124581983047501565e-01 4.728461393581215866e-01 1.208413800174163111e+00 2.422384450854758509e+00 4.055886556432695578e+00 5.975981955701990422e+00 7.951999386205668152e+00 7.508983237494275542e+00 6.693553110853044608e+00 5.723068994457497283e+00 4.735262946254905181e+00 3.913735314193532933e+00 3.319279967666820763e+00 2.901653178865050808e+00 2.636337835113828465e+00 2.359070807312070084e+00 1.965194977413982080e+00 1.603727620975570645e+00 1.562250225661781844e+00 2.098752290157217093e+00 3.204120089758874634e+00 4.535097782525566501e+00 5.681647547268653398e+00 6.314622640842259216e+00 6.221325514661087297e+00 1.358543511790114700e+01
5.500055756768424509e+00 3.937880270674986694e+00 2.339909914767720256e+00 1.239969220986500531e+00 6.062422889090137712e-01 4.079212678726736874e-01 6.813990766381281539e-01 1.469302912874300926e+00 2.731997950778749296e+00 4.286608645346547952e+00 6.075522084913340670e+00 7.390678763999476431e+00 7.234271934761417278e+00 6.811950673941343126e+00 5.846631342344366544e+00 4.817181118988004052e+00 4.085630237439592527e+00 3.506886581186300145e+00 3.100638258245014711e+00 2.821750389258635305e+00 2.546087979339383800e+00 2.159940008325604399e+00 1.782517389223176707e+00 1.717938679035643013e+00 2.181660561187021230e+00 3.074159075329301327e+00 4.186420002604664070e+00 5.328676479956278911e+00 6.163059118422491878e+00 5.959002484853637149e+00 1.358543511790114700e+01
5.445148385183308015e+00 4.141262373293933763e+00 2.575452465599489482e+00 1.494961242627048659e+00 8.694909020830959845e-01 7.033311454085522385e-01 1.024248609232997875e+00 1.826232046724414637e+00 3.020533109110348224e+00 4.485119498929464044e+00 6.254957183019182132e+00 7.207373561824465646e+00 7.257653187930096728e+00 6.536573975243745949e+00 5.608048628254296730e+00 4.739716593659751176e+00 4.097737095415180164e+00 3.635329816827109983e+00 3.307975780126666709e+00 3.060549428323104060e+00 2.787710441440484743e+00 2.391905638994109129e+00 1.988639566043318485e+00 1.893294712915147837e+00 2.188109078443687405e+00 2.758824502303994120e+00 3.624183477037088874e+00 4.788530132045479171e+00 5.858374238163670533e+00 5.799360594062288321e+00 1.358543511790114700e+01
5.664269488690805154e+00 4.610935336800833895e+00 3.117022073990801445e+00 1.976886144805911627e+00 1.273801409246367644e+00 1.010680829267344372e+00 1.215266779853600543e+00 1.883069120028243670e+00 3.005997033045316069e+00 4.520123270953964933e+00 6.137021896749635275e+00 6.766321060193352999e+00 6.465567013393791918e+00 5.982125092052914539e+00 5.172323282076241036e+00 4.434429036604866425e+00 3.888064506855033908e+00 3.507080916815844773e+00 3.290974807633471055e+00 3.103549550885362329e+00 2.842133130769588956e+00 2.455190965661592895e+00 2.087314463202197601e+00 1.964399919276432538e+00 2.114333220918896306e+00 2.492733394841773809e+00 3.248083234732755731e+00 4.369344687766965052e+00 5.661968348679998542e+00 5.891672117791634022e+00 1.358543511790114700e+01
5.669562832086761262e+00 5.111072239853096555e+00 3.967273728367011199e+00 2.682552520152296172e+00 1.611844867661958780e+00 9.517095555176432464e-01 9.127563191598243586e-01 1.492649117040337092e+00 2.643226404869733148e+00 4.216431058447668967e+00 5.654793483220783123e+00 6.124774117725008793e+00 5.882577593642891678e+00 5.297609970315790839e+00 4.660311408106290187e+00 4.006893362952146376e+00 3.504594672896369723e+00 3.194582087410655635e+00 2.995263972483038106e+00 2.855635336943497915e+00 2.663122638590857516e+00 2.324615221913445051e+00 2.000454328162882600e+00 1.891574889217059408e+00 2.011121139957822379e+00 2.365035303624826835e+00 3.100687408198016914e+00 4.168978672795599749e+00 5.318262951808926609e+00 5.830744608337150581e+00 1.358543511790114700e+01
5.448579197626269632e+00 5.046232544647774709e+00 4.489969701015599668e+00 3.071906724437112324e+00 1.522197896106701975e+00 6.283499923067802362e-01 5.151734315734621816e-01 1.086982953982489786e+00 2.245617574324069388e+00 3.895492703957337266e+00 5.456894609789370243e+00 5.886389970733455712e+00 5.499056327981218573e+00 4.949117608587547679e+00 4.222883035817405428e+00 3.590599754221569739e+00 3.122007338268498522e+00 2.822674655316793846e+00 2.628673052379790320e+00 2.529345334674399925e+00 2.399067088602142128e+00 2.100364031873223514e+00 1.794608990331163501e+00 1.680436694558218313e+00 1.839454630261236012e+00 2.272886391672665152e+00 3.032400362674967376e+00 3.981493788313001492e+00 4.958721998362524808e+00 5.605058857789797955e+00 1.358543511790114700e+01
5.430283048439779492e+00 5.066064797143584819e+00 4.614265058508945749e+00 3.142654040680952221e+00 1.455150209274386430e+00 5.649406563530984249e-01 4.593445423034985264e-01 1.026361363363390122e+00 2.156915490440232119e+00 3.712298335820694906e+00 5.147035153976253774e+00 5.527693832126733042e+00 5.224156578572818788e+00 4.657688240138142532e+00 3.951129221355650589e+00 3.298423964264107777e+00 2.822848465318214206e+00 2.540818537130868027e+00 2.362154333062215450e+00 2.281517364587994923e+00 2.158438709565438263e+00 1.874257953895671847e+00 1.562164619143780797e+00 1.437333818429448851e+00 1.607643512767346294e+00 2.104208423263944638e+00 2.880855196684533048e+00 3.765566492157900402e+00 4.627541577231916392e+00 5.388618675606992703e+00 1.358543511790114700e+01
5.496068055385945783e+00 5.219296343382663572e+00 4.786109175756612544e+00 3.252199865847932081e+00 1.646893316137727048e+00 8.590647263174054915e-01 8.154516215186607964e-01 1.387497992494640453e+00 2.423844250044961957e+00 3.712161234569431478e+00 4.996182836210578238e+00 5.445148385183285811e+00 5.167866263079716305e+00 4.591883186237714298e+00 3.825224341167976494e+00 3.149234371684816569e+00 2.684563478808588144e+00 2.399151109589372943e+00 2.242631033432468168e+00 2.166280552487098277e+00 2.013706074680569280e+00 1.699071397067430933e+00 1.377514783713900126e+00 1.260110918226813315e+00 1.458799164593143072e+00 1.990643874422421966e+00 2.783910915802213726e+00 3.666706791693105760e+00 4.527661386741061555e+00 5.222270493952315462e+00 1.358543511790114700e+01
5.574539547076465595e+00 5.507858668631621768e+00 4.963887970539373029e+00 3.481267002205743033e+00 2.012632578157174557e+00 1.318271568142822758e+00 1.337464927368983147e+00 1.909864436799149967e+00 2.840744680242999642e+00 3.930034045937934817e+00 4.994359880803604490e+00 5.539598891111424450e+00 5.240110418210549348e+00 4.629280160328240079e+00 3.844763780427228106e+00 3.165329985997352935e+00 2.711510088414372799e+00 2.421715972889870727e+00 2.277271585188183511e+00 2.181831785330306861e+00 1.976587731509904966e+00 1.632189741057707089e+00 1.311837023918249301e+00 1.228767716801844934e+00 1.491174036843636586e+00 2.084248496147704799e+00 2.926830482855903526e+00 3.836048154178821168e+00 4.685792731038187497e+00 5.308572063707386768e+00 1.358543511790114700e+01
5.832925944688030384e+00 5.760188631377087809e+00 5.208618575717949284e+00 3.771208771275468941e+00 2.401337056953539051e+00 1.756261923859920859e+00 1.795852979371105995e+00 2.348585824365335473e+00 3.223682948675421045e+00 4.240790478982093603e+00 5.228422213355513826e+00 5.685389498156460775e+00 5.437669384335918288e+00 4.798930307852520727e+00 4.072462925459020333e+00 3.408939977003066168e+00 2.919185452907802070e+00 2.604152831049664663e+00 2.444938037972708589e+00 2.326692648340475511e+00 2.094623695419703502e+00 1.737625602735190178e+00 1.434044095257309248e+00 1.390757469787363920e+00 1.717373911557112720e+00 2.387049544496975262e+00 3.292255072178247310e+00 4.276118189732400765e+00 5.105240832080419011e+00 5.677928937268756471e+00 1.358543511790114700e+01
6.225532711483300119e+00 6.145821431379728139e+00 5.600010407802762380e+00 4.078975641356662685e+00 2.718386147642674722e+00 2.106994989363155657e+00 2.182006886564485271e+00 2.704507788543809355e+00 3.512610611872714728e+00 4.566903902927648140e+00 5.509126822950224600e+00 5.903853955680747667e+00 5.539598891111414680e+00 5.062213157469653169e+00 4.422781925380949275e+00 3.797353353714937985e+00 3.269626648588968010e+00 2.908783727663487362e+00 2.722836021658735284e+00 2.616452468198177339e+00 2.402185163348407038e+00 2.071741296039764979e+00 1.795283933679798327e+00 1.758125900278639797e+00 2.083401116490670724e+00 2.790192386219990883e+00 3.759437235738828598e+00 4.789364611577062725e+00 5.689842299677049020e+00 6.128350359420896787e+00 1.358543511790114700e+01
6.507419695111087421e+00 6.640447892088212178e+00 5.866641591609272233e+00 4.385048519325937200e+00 3.064018406921758420e+00 2.432439987645253598e+00 2.516059129389438542e+00 3.016480536880562724e+00 3.793970063984889229e+00 4.874582133839587605e+00 5.906320481269682787e+00 6.097592141803741761e+00 5.723068994457507053e+00 5.292998182004231111e+00 4.755069800925519452e+00 4.182813825528495677e+00 3.712111387385227612e+00 3.302584848870813605e+00 3.120083926986677803e+00 3.019779684428649524e+00 2.860235742114291213e+00 2.578653012812137657e+00 2.318706402747942263e+00 2.256328627537397935e+00 2.530661189148446510e+00 3.227357569448411123e+00 4.244583532560847416e+00 5.342146364496516142e+00 6.269323110499289697e+00 6.593251382068467059e+00 1.358543511790114700e+01
7.390678763999482648e+00 7.020724411247394769e+00 6.052342399253622496e+00 4.693693255362357597e+00 3.402426051315937894e+00 2.778095364114942623e+00 2.864637301455330576e+00 3.379529662742879470e+00 4.178166341608223533e+00 5.322146739690024830e+00 6.306829629113840596e+00 6.562750857827758466e+00 6.114172337519828027e+00 5.519370358693175049e+00 4.958016424330137006e+00 4.537381732045867366e+00 4.112212206299285633e+00 3.736439514468551160e+00 3.558585869347679065e+00 3.476463924199426625e+00 3.322032941183597821e+00 3.055002631935977320e+00 2.804268673892030161e+00 2.726219203026897464e+00 2.967249012398357255e+00 3.643936860935495403e+00 4.716227335468688331e+00 5.908301075711917427e+00 6.866291280481008563e+00 7.165075903950068437e+00 1.358543511790114700e+01
7.408836755933109863e+00 7.501757237371515785e+00 6.516980243507502379e+00 4.978199370515232758e+00 3.607651728049557249e+00 2.987511865311235582e+00 3.143676090997773453e+00 3.778602195268177866e+00 4.751995884861025310e+00 5.847974546497349380e+00 6.684367193240939642e+00 6.749817485471169221e+00 6.407829388889772382e+00 5.846184279311484211e+00 5.278855211395317326e+00 4.874494559894483103e+00 4.473521308784218498e+00 4.148498942827058222e+00 3.940031553177476997e+00 3.838892983921915469e+00 3.651779637105453169e+00 3.358002879292901532e+00 3.083723411923504631e+00 2.986216069694559216e+00 3.230410302982470228e+00 3.964774502692409275e+00 5.079250923194647882e+00 6.221325514661081080e+00 7.137157534672843973e+00 7.638382979477652768e+00 1.358543511790114700e+01
7.523703424855682442e+00 7.494617775071096055e+00 6.571738293866760117e+00 5.134443622532805840e+00 3.711488648995650674e+00 3.129064992970681747e+00 3.366868208530172435e+00 4.159719198228621906e+00 5.186340902464306346e+00 6.319545516676881469e+00 6.821052421913612385e+00 7.141066715210167004e+00 6.758012165820741046e+00 6.152507381286330457e+00 5.694675113490517582e+00 5.244981028641083398e+00 4.724816999163124365e+00 4.363779169580015882e+00 4.125001542886050920e+00 4.025297572872526430e+00 3.846681572137632177e+00 3.569933859045452351e+00 3.241567636952780163e+00 3.066241096018577306e+00 3.301720295041433051e+00 4.098046510642762819e+00 5.238173261661322577e+00 6.652422706535292107e+00 7.216205520983327126e+00 8.171201295192373593e+00 1.358543511790114700e+01
7.480590342883740362e+00 7.408836755933115192e+00 6.599543314554203732e+00 5.198279412879733385e+00 3.841209610182548140e+00 3.306263792265736079e+00 3.543145031273405188e+00 4.316618866713244351e+00 5.385721679384555927e+00 6.377651954011492208e+00 7.243514689031562703e+00 7.252903000937506839e+00 7.165075903950062219e+00 6.766321060193373427e+00 6.082788364983681362e+00 5.413612314983256013e+00 4.806070029845336045e+00 4.307314065648143675e+00 4.029399703260832410e+00 3.936444331519414863e+00 3.884043880627457757e+00 3.698193872231082313e+00 3.438182233298143320e+00 3.262327410573080844e+00 3.425913132667880667e+00 4.085816799740435989e+00 5.055294861961026065e+00 6.085452762061603238e+00 7.152950452283035609e+00 8.088850350506080034e+00 1.358543511790114700e+01
7.323118707631537383e+00 6.920642088098303724e+00 6.230620855842939676e+00 5.200998847355649879e+00 3.968632661411255480e+00 3.380343396582668358e+00 3.525619039176065783e+00 4.230504626694548520e+00 5.300644775182728807e+00 6.411278712121141865e+00 6.814213116703037976e+00 7.611883827020750282e+00 7.390678763999475542e+00 6.868770087743978792e+00 6.095551668126550027e+00 5.163015932022727128e+00 4.495091340277403091e+00 4.005159182433816412e+00 3.715184769558839584e+00 3.642981761096433679e+00 3.652985879761663668e+00 3.657937806822505689e+00 3.551881238990813205e+00 3.457052410595845338e+00 3.570385621813171984e+00 3.958223437787953269e+00 4.637402432600268298e+00 5.558327941303533137e+00 6.479624933210272886e+00 6.951220655385710323e+00 1.358543511790114700e+01
6.764232954774779039e+00 6.695407402256125629e+00 5.877375067237777806e+00 4.925571691945477504e+00 3.807912576164033780e+00 3.224391868019953922e+00 3.276038153968708233e+00 3.906215815349541653e+00 4.908086098007679254e+00 6.015606466043056599e+00 6.785450617118785388e+00 6.971529465608821141e+00 6.856477851220760478e+00 6.659375025120422897e+00 5.685730843056135519e+00 4.731393112048665195e+00 4.097618132306194205e+00 3.608708962803908182e+00 3.309952884794530981e+00 3.226126500965855737e+00 3.295046700943947027e+00 3.415442521491432348e+00 3.432830693551740975e+00 3.410125185894694599e+00 3.452947842329877837e+00 3.696904851139979797e+00 4.272374881933304280e+00 5.165864286518365489e+00 6.049821643006927374e+00 6.519740228352973510e+00 1.358543511790114700e+01
6.471915912591721387e+00 6.166873319256802155e+00 5.564425390579529562e+00 4.521477960143998054e+00 3.491575892437269957e+00 2.877382539446301291e+00 2.859248438245469703e+00 3.392874229933019681e+00 4.282247592320211460e+00 5.256669189010188425e+00 6.119096382238489618e+00 6.721991924471041102e+00 6.403261118318638978e+00 5.769939563535711358e+00 5.032378484839139077e+00 4.364970075345679490e+00 3.776516113440338884e+00 3.272659790998366347e+00 2.938449312352794607e+00 2.812139400418813828e+00 2.837445646040378744e+00 2.957083850784591572e+00 3.052866736916895363e+00 3.101058397630689800e+00 3.193442911409679841e+00 3.431412730059798299e+00 3.960392837594792770e+00 4.815433780617961013e+00 5.755180483468184782e+00 6.232326600298067731e+00 1.358543511790114700e+01
6.222164582108209885e+00 5.836872576956754877e+00 5.133631600409178652e+00 4.097094976461888471e+00 3.026816057430988138e+00 2.373633352045852796e+00 2.283765146104790311e+00 2.727615628201141007e+00 3.525646381569284227e+00 4.488409673050738569e+00 5.458525052019819412e+00 6.106515798675853368e+00 5.845291157754235911e+00 5.152314624498480988e+00 4.491441701165708622e+00 3.944559951399955633e+00 3.467187122644269870e+00 3.015426175349844140e+00 2.665301449769632125e+00 2.477013262789485193e+00 2.423247279310518199e+00 2.458412298851130107e+00 2.515844649628391494e+00 2.633359647637151912e+00 2.830560912353311309e+00 3.154106532960132991e+00 3.727715979588552830e+00 4.627657325163842650e+00 5.536400891055406781e+00 6.115575062274245965e+00 1.358543511790114700e+01
