-3.141592653589793116e+00 -3.141592653589793116e+00 4.742778579562542340e+00
-3.141592653589793116e+00 -2.932153143350473723e+00 4.263878878815621221e+00
-3.141592653589793116e+00 -2.722713633111154330e+00 3.848504754881467704e+00
-3.141592653589793116e+00 -2.513274122871834493e+00 3.654457626040125362e+00
-3.141592653589793116e+00 -2.303834612632515100e+00 3.513394809601008362e+00
-3.141592653589793116e+00 -2.094395102393195707e+00 3.301558572607101283e+00
-3.141592653589793116e+00 -1.884955592153875870e+00 2.983891800723698307e+00
-3.141592653589793116e+00 -1.675516081914556921e+00 2.698576480353054752e+00
-3.141592653589793116e+00 -1.466076571675237084e+00 2.630580113006342202e+00
-3.141592653589793116e+00 -1.256637061435917246e+00 2.916792930732964084e+00
-3.141592653589793116e+00 -1.047197551196598297e+00 3.622373251791117799e+00
-3.141592653589793116e+00 -8.377580409572784603e-01 4.680703605364854525e+00
-3.141592653589793116e+00 -6.283185307179586232e-01 5.863864620130750716e+00
-3.141592653589793116e+00 -4.188790204786396743e-01 6.806040742032365642e+00
-3.141592653589793116e+00 -2.094395102393198371e-01 7.215833146167196510e+00
-3.141592653589793116e+00 0.000000000000000000e+00 7.154802795301160145e+00
-3.141592653589793116e+00 2.094395102393195318e-01 7.154802795301160145e+00
-3.141592653589793116e+00 4.188790204786390636e-01 7.159760404128401312e+00
-3.141592653589793116e+00 6.283185307179586232e-01 6.323747135765430016e+00
-3.141592653589793116e+00 8.377580409572781273e-01 4.640038668917751963e+00
-3.141592653589793116e+00 1.047197551196597631e+00 3.191010012923883199e+00
-3.141592653589793116e+00 1.256637061435917246e+00 2.546703128863179177e+00
-3.141592653589793116e+00 1.466076571675236861e+00 2.677144156278285170e+00
-3.141592653589793116e+00 1.675516081914556255e+00 3.232339327893163361e+00
-3.141592653589793116e+00 1.884955592153875870e+00 4.042473320911339485e+00
-3.141592653589793116e+00 2.094395102393195263e+00 5.188278416643776758e+00
-3.141592653589793116e+00 2.303834612632514656e+00 6.339571128008325118e+00
-3.141592653589793116e+00 2.513274122871834049e+00 6.577062047279904178e+00
-3.141592653589793116e+00 2.722713633111153886e+00 6.288668942704161324e+00
-3.141592653589793116e+00 2.932153143350473279e+00 5.850564767443633407e+00
-3.141592653589793116e+00 3.141592653589792672e+00 5.310320887101258158e+00
-2.932153143350473723e+00 -3.141592653589793116e+00 5.100562420667828611e+00
-2.932153143350473723e+00 -2.932153143350473723e+00 4.680159078417834628e+00
-2.932153143350473723e+00 -2.722713633111154330e+00 4.293383487035928425e+00
-2.932153143350473723e+00 -2.513274122871834493e+00 4.110891022900008629e+00
-2.932153143350473723e+00 -2.303834612632515100e+00 4.008660546689999826e+00
-2.932153143350473723e+00 -2.094395102393195707e+00 3.832416846129293564e+00
-2.932153143350473723e+00 -1.884955592153875870e+00 3.542393958722004133e+00
-2.932153143350473723e+00 -1.675516081914556921e+00 3.270047570298225459e+00
-2.932153143350473723e+00 -1.466076571675237084e+00 3.171127998201692666e+00
-2.932153143350473723e+00 -1.256637061435917246e+00 3.397933399582814928e+00
-2.932153143350473723e+00 -1.047197551196598297e+00 4.070431916081750146e+00
-2.932153143350473723e+00 -8.377580409572784603e-01 5.176497919730394415e+00
-2.932153143350473723e+00 -6.283185307179586232e-01 6.434463702464976897e+00
-2.932153143350473723e+00 -4.188790204786396743e-01 7.438707910273702595e+00
-2.932153143350473723e+00 -2.094395102393198371e-01 7.844021216327861090e+00
-2.932153143350473723e+00 0.000000000000000000e+00 7.989926000049925037e+00
-2.932153143350473723e+00 2.094395102393195318e-01 7.989926000049925037e+00
-2.932153143350473723e+00 4.188790204786390636e-01 7.557012575108548624e+00
-2.932153143350473723e+00 6.283185307179586232e-01 6.567768705188582246e+00
-2.932153143350473723e+00 8.377580409572781273e-01 4.979319577975068079e+00
-2.932153143350473723e+00 1.047197551196597631e+00 3.553932371291919523e+00
-2.932153143350473723e+00 1.256637061435917246e+00 2.895848145532592621e+00
