7.141554599895343358e+00 7.051072573369862262e+00 6.870081835176626406e+00 6.615429299817004782e+00 6.338118732113072085e+00 6.225954824548328048e+00 7.028140797896877068e+00 7.523452787675903863e+00 7.442383672538485762e+00 7.109062014734592871e+00 6.396128904562145223e+00 6.004177904698476453e+00 5.775695191639696802e+00 5.464567449262575316e+00 5.318700127515815446e+00 5.634045970955975591e+00 6.177888628612056010e+00 6.314798808427060095e+00 6.115666902764477442e+00 5.957420613071697346e+00 5.638203856769798072e+00 5.639795472487022288e+00 6.049347154411991667e+00 6.658940427948084384e+00 7.055338441225594615e+00
6.979087393558256025e+00 6.617993417042745463e+00 6.283494084613227670e+00 6.074005359535862958e+00 6.098006503996168171e+00 6.305598660279714274e+00 6.939906599083085048e+00 7.603727472103173568e+00 7.777018656564833599e+00 7.097463364054802604e+00 6.180103460345628186e+00 5.694199915231623166e+00 5.334366189921525780e+00 5.090420552239367069e+00 5.045615021933063105e+00 5.379088276482663744e+00 5.723499451702346974e+00 5.824018386910904788e+00 5.745210071342858882e+00 5.582115789618288026e+00 5.433257639014098750e+00 5.511024887201951827e+00 5.802696168846889435e+00 6.298940991330115757e+00 6.629408420676872638e+00
6.729570465666374623e+00 6.248474505470828610e+00 5.683064512655459311e+00 5.412354621946182220e+00 5.432694360918616461e+00 5.863416911496043937e+00 6.712466466354305439e+00 7.438300466756236240e+00 7.360224103568242526e+00 6.863839322877401727e+00 6.046187645051338322e+00 5.543770547970353846e+00 5.305933419043864063e+00 5.062620540717142958e+00 4.891996283260652945e+00 4.837923198317968243e+00 4.873338985299154658e+00 5.069545628384814151e+00 5.081178191973838132e+00 5.151908115799917809e+00 5.194525336939944893e+00 5.336638187494553875e+00 5.704325069147782479e+00 6.281152764507485387e+00 6.703501549349778266e+00
6.567278482062461009e+00 6.036614518310161159e+00 5.306901441756173732e+00 4.896645893243454672e+00 4.947057284123106413e+00 5.372435784352406429e+00 5.835387184656037007e+00 6.465947751942397126e+00 6.828428701627432318e+00 6.745904515748748054e+00 5.997425078984647939e+00 5.661295633655206494e+00 5.394531490829511888e+00 4.909673744462314637e+00 4.456023304138073016e+00 4.258346159412782050e+00 4.161315115194723191e+00 4.318693717740512916e+00 4.413093754410033043e+00 4.587195575566596517e+00 4.849610923595228051e+00 5.177725754664308511e+00 5.712145859456347452e+00 6.326659929391765580e+00 6.797082392325480171e+00
6.546863340391835706e+00 6.022253170987665882e+00 5.293545828305810552e+00 4.702681937671749246e+00 4.578483467639928861e+00 4.691575595006321819e+00 5.122417680827001440e+00 5.739178056198840139e+00 6.199396666701193048e+00 6.271016243385745703e+00 5.974113114806595348e+00 5.652989161592687495e+00 5.069316041873661582e+00 4.295452703724714993e+00 3.894927429806362085e+00 3.774703654776403461e+00 3.703684702345928059e+00 3.881093839336166695e+00 3.917148490154559681e+00 4.077112922272696949e+00 4.407180540065758656e+00 4.947743277870802814e+00 5.603846934581187433e+00 6.279402789065173351e+00 6.560706610057934540e+00
6.544132846746135712e+00 6.038944782709898540e+00 5.380182797086102475e+00 4.672358435289192258e+00 4.303921847416505742e+00 4.139368806286945812e+00 4.350195524227959076e+00 4.898251711587848334e+00 5.492456366474362639e+00 5.704325069147783367e+00 5.768235335779825945e+00 5.514324596326387606e+00 4.810188659119432053e+00 3.827116980345616426e+00 3.312260839392382472e+00 3.415549914847237467e+00 3.507181807939178775e+00 3.575387234674651360e+00 3.610444389928751718e+00 3.748952563653333847e+00 4.048036877125739785e+00 4.599610459523377770e+00 5.446578201374741468e+00 6.262179889656891874e+00 6.406130581737646601e+00
6.298038860802734895e+00 6.050337944938033452e+00 5.561323626823016397e+00 4.888342065380880896e+00 4.195465744391492890e+00 3.673638446731794183e+00 3.607663129048341411e+00 4.089495402193354501e+00 4.698744426137061225e+00 5.189870938653853294e+00 5.623679424106807545e+00 5.494170364763263592e+00 4.880598165158073876e+00 3.933993473846289390e+00 3.391006460978291948e+00 3.368491746458811775e+00 3.441294419079391709e+00 3.400280153794053462e+00 3.412071769026979950e+00 3.536783587768281834e+00 3.761599480116805339e+00 4.223007331213845639e+00 5.164654740797200105e+00 6.092659755931342680e+00 6.344581208989755083e+00
6.163090045353772695e+00 6.194325107938397856e+00 5.917071043433582922e+00 5.196084913384190429e+00 4.120877083959432419e+00 3.198293197144187694e+00 2.861302615700727969e+00 3.248083380432172262e+00 3.866118209216104162e+00 4.618686512803990674e+00 5.353774926706844184e+00 5.507743341282589356e+00 5.209484472383003606e+00 4.787991309041640164e+00 4.312674306276716329e+00 3.997042605029082374e+00 3.797153778646499056e+00 3.506558448378474857e+00 3.213977479111141733e+00 3.017328190096657536e+00 3.218722837791334612e+00 3.797017937874026750e+00 4.750172703430894039e+00 5.661915556603204891e+00 5.989134952119325561e+00
5.940027932491295459e+00 5.896189326547686349e+00 5.836355986392776529e+00 4.933988220459037954e+00 3.643020056197042500e+00 2.502086882232537945e+00 1.986772196839813098e+00 2.353632030989601276e+00 3.092611956863936307e+00 3.926824383648835237e+00 4.989380137735040854e+00 5.788850942571262870e+00 5.893896699043895460e+00 5.750823550913935378e+00 5.274192038045129038e+00 4.788325519448251910e+00 4.224656281057611373e+00 3.543883336071409929e+00 2.893884507949002760e+00 2.470399943020809452e+00 2.588315983925910224e+00 3.350398634210137061e+00 4.516296818367632859e+00 5.391305618826776502e+00 5.818078348119365195e+00
5.540894631980401108e+00 5.339520511313534001e+00 5.293378672966994714e+00 4.262384330622538187e+00 2.693944371994811071e+00 1.474375614352350539e+00 1.049726605366793297e+00 1.606284137930952038e+00 2.655785609045869577e+00 3.674113499486567846e+00 4.901187755826275527e+00 6.090322293428885203e+00 6.556519772715382111e+00 6.337797439910890951e+00 5.816870597407856280e+00 5.210259334636889506e+00 4.333629287832780008e+00 3.256041916178460838e+00 2.328816795933873252e+00 1.799367784143681925e+00 1.955906309069003646e+00 2.880871167526568577e+00 4.076888438594528985e+00 5.093360828268005847e+00 5.807559580776866959e+00
