-3.141592653589793116e+00 -3.141592653589793116e+00 3.572884133983283306e+00
-3.141592653589793116e+00 -2.932153143350473723e+00 4.218941735739572430e+00
-3.141592653589793116e+00 -2.722713633111154330e+00 4.958315671852468576e+00
-3.141592653589793116e+00 -2.513274122871834493e+00 5.538275795834334048e+00
-3.141592653589793116e+00 -2.303834612632515100e+00 5.932487200010890582e+00
-3.141592653589793116e+00 -2.094395102393195707e+00 5.767130504838762661e+00
-3.141592653589793116e+00 -1.884955592153875870e+00 5.125302406386393450e+00
-3.141592653589793116e+00 -1.675516081914556921e+00 4.438580445637934524e+00
-3.141592653589793116e+00 -1.466076571675237084e+00 3.925245015310834695e+00
-3.141592653589793116e+00 -1.256637061435917246e+00 3.659008714317383504e+00
-3.141592653589793116e+00 -1.047197551196598297e+00 3.653660844641473116e+00
-3.141592653589793116e+00 -8.377580409572784603e-01 3.670598759613930895e+00
-3.141592653589793116e+00 -6.283185307179586232e-01 3.550596731412238860e+00
-3.141592653589793116e+00 -4.188790204786396743e-01 3.361017532475973457e+00
-3.141592653589793116e+00 -2.094395102393198371e-01 3.092642707851733785e+00
-3.141592653589793116e+00 0.000000000000000000e+00 2.818849969311118198e+00
-3.141592653589793116e+00 2.094395102393195318e-01 2.818849969311118198e+00
-3.141592653589793116e+00 4.188790204786390636e-01 2.688788065535608229e+00
-3.141592653589793116e+00 6.283185307179586232e-01 2.668139031555196716e+00
-3.141592653589793116e+00 8.377580409572781273e-01 2.660083484869212089e+00
-3.141592653589793116e+00 1.047197551196597631e+00 2.689090387273178617e+00
-3.141592653589793116e+00 1.256637061435917246e+00 2.778676357236714356e+00
-3.141592653589793116e+00 1.466076571675236861e+00 2.710834669813655839e+00
-3.141592653589793116e+00 1.675516081914556255e+00 2.526304813853847531e+00
-3.141592653589793116e+00 1.884955592153875870e+00 2.510501610769793945e+00
-3.141592653589793116e+00 2.094395102393195263e+00 2.497332290667630517e+00
-3.141592653589793116e+00 2.303834612632514656e+00 2.398864137963611309e+00
